pdf_page_index	text
12	chatbot use. In addition, the panel analyses in Section 3 confirm that adopters of different initiatives followed similar labor market trajectories prior to the arrival of AI chatbots. Second, because our data come from workers rather than senior leadership, our estimates reflect initiatives as perceived by workers. Policies may not be perfectly commu- nicated, and self-reports may diverge from employer intentions. Nonetheless, Appendix E.5 shows that our results are robust when employer initiatives are measured using coworker reports, indicating that these measures capture workplace-wide initiatives. 2 Empirical Strategy Evaluating the labor market impacts of AI chatbots raises several conceptual questions: What are the relevant treatments to consider? If the treatments have an effect, in which labor market outcomes would they manifest? And how can we identify these impacts in the data? Motivated by the dual nature of adoption—with variation across workplaces depending on their chatbot initiatives and within workplaces depending on individual use—we analyze impacts at both the worker and workplace levels. Appendix A.2 presents a theoretical framework for how adoption translates into labor market outcomes, guiding the following analyses: 1. Worker earnings: If AI chatbots raise individual productivity, these gains may translate into higher wages for users (Krueger, 1993). Notably, the wage effects depend on whether adoption is worker- or firm-driven, the productivity and amenity value of chatbot use, and the relative scarcity of adopting workers versus firms. Section 3.1 investigates these predictions by estimating the impacts of chatbot adoption on earnings by workers’ intensity of use, employer initiatives, reported productivity gains, and new AI tasks. 2. Workplace employment: If chatbots reduce the need for labor, adopting workplaces might slow hiring or lay off workers. Conversely, if the tools boost productivity and 10
13	spur demand, these workplaces could expand employment. In particular, Generative AI is argued to reshape organizational hierarchies by displacing entry-level positions (Brynjolfsson, Chandar and Chen, 2025). Section 3.3 analyzes these possibilities by estimating the effects of employer chatbot initiatives on workplace employment, early-career jobs, and job churn. 3. Job mobility and sorting: If chatbots are especially useful for newcomers to an occupation, adopters may be more likely to switch occupations (Autor, 2024). Furthermore, AI chatbots may prompt workers who want to use them to move into firms that encourage their use. We examine these implications at both the worker and workplace levels. We use a series of difference-in-differences analyses to identify the relevant effects, comparing adopters and non-adopters before and after the introduction of AI chatbots and examining outcomes at both the worker and workplace levels. Appendix A.2 draws on our theoretical framework to clarify the identifying assumptions and to provide a structural interpretation of the estimates. Here, we highlight the key empirical challenges in our analysis. A first concern in our analysis is that adoption may remain a relatively weak treatment: workers may struggle to use the tools effectively, and firms may provide limited guidance or infrastructure to support their implementation. Section 1.4 showed that employer encouragement is critical for unlocking both higher use and greater reported benefits. We use these “AI front-runner” workplaces—those with encouraged use—as our primary workplace treatment, as they offer a window into the effects of AI chatbots as employers embrace the tools. We also examine the effects of additional investments in employer- provided chatbots and training. At the individual level, we also analyze heterogeneity by intensity of use and reported gains. A second key concern is that adopters may have fared differently in the labor market even without AI chatbots. We take two steps to address this issue. First, we control 11
14	for workers’ pre-determined characteristics—including gender, age, and labor market experience—to ensure these factors do not drive our estimates (e.g., adopters being younger and naturally on upward earnings trajectories). Second, we leverage our panel data to implement a difference-in-differences approach indexed to November 2022, the release date of ChatGPT. This allows us to control for time-invariant differences between workers (e.g., high-ability adopters who would have earned more regardless) and examine whether adopters experienced differential changes after this date. Additionally, we assess whether adopters were on distinct labor market trends even before AI chatbots became available, enabling us to control for potential pre-existing differences. A third question is timing: When should we date the arrival of AI chatbots, and when should we expect their effects on labor market outcomes to appear? We use the launch of ChatGPT in November 2022 as a before-and-after moment in an event-study design, marking a sharp rise in public awareness of AI chatbots.8 We also separately examine effects for early adopters—workers observed using chatbots in our 2023 survey round. Still, even if adoption occurs rapidly, labor market effects may take time to materialize. We examine these adjustment dynamics in two ways. First, we implement a dynamic difference-in-differences design to trace how effects unfold monthly following the introduction of AI chatbots. Second, we analyze heterogeneity across occupations that vary in the flexibility of labor rules. A final concern is that difference-in-differences identifies only differential effects for adopters—the “missing intercept.” Appendix F explores potential spillovers to non- adopters from several angles, all of which suggest that AI chatbots have had no meaningful impact on their labor market outcomes to date. 8 This timing is motivated by the rapid uptake of ChatGPT among workers: most adopters began using it within a year of its launch (Humlum and Vestergaard, 2025). Appendix E.1.3 shows that ChatGPT remains the dominant AI chatbot to date. Moreover, event studies centered on its launch in November 2022 have become common in the literature (e.g., Brynjolfsson, Chandar and Chen (2025); Eisfeldt et al. (2024); Lichtinger and Hosseini Maasoum (2025); Schubert (2025); Teutloff et al. (2025)), facilitating comparison across studies. 12
15	2.1 Regression Specifications Let Yit denote a labor market outcome (e.g., earnings) for worker i in month-year t, let Xi represent a vector of workers’ pre-determined characteristics (age, gender, experience, and occupation FEs), and let Ai indicate whether the worker has adopted AI chatbots. We examine both worker-level effects (e.g., worker earnings by chatbot usage) and workplace- level effects (e.g., workplace employment by chatbot initiatives). Dynamic Difference-in-Differences. To assess overall impacts, we employ a dynamic difference-in-differences specification that compares the monthly outcomes of adopters and non-adopters before and after the introduction of AI chatbots: X X X Yit = λ1τ Xi 1{t=τ } + λ2m 1{m=m(t)} + βτ Ai 1{t=τ } +β0 Ai + εit , (1) τ m τ ̸=2022M 11 | {z } | {z } | {z } Pre-Determined Controls Seasonality Dynamic Diff-in-Diffs where λ2m are month fixed effects that control for seasonality in labor market outcomes. The parameters of interest, βτ , capture the differential changes in labor market outcomes for adopters, indexed to November 2022, the release of ChatGPT. We estimate Equation (1) by OLS and cluster the standard errors by workplace-occupation level. Pooled Difference-in-Differences. To examine heterogeneous impacts across multiple dimensions, we use a pooled specification that compares average outcomes of adopters and non-adopters before and after the introduction of AI chatbots. To capture dynamics, we estimate separate effects for each year following their introduction.9 Our estimating equation reads: X X 2024 X Yit = λ1τ Xi 1{t=τ } + λ2m 1{m=m(t)} + λ3 t + λ4 Ai t + βy Ai 1{y(t)=y} +β0 Ai + εit , τ m | {z } y=2023 | {z } | {z } Time Trends | {z } Pre-Determined Controls Seasonality Pooled Diff-in-Diffs (2) 9 To align with our dynamic difference-in-differences specification (Equation (1)), which defines post- periods as months after 2022M11, we include 2022M12 in the 2023 estimate. 13
16	where we add adopter-specific time trends to ensure our pooled difference-in-differences estimates are not driven by spurious trends in outcomes. The parameters of interest, βy , measure how labor market outcomes for adopters changed in year y after the introduction of AI chatbots, compared to the period before their arrival. We estimate Equation (2) by OLS and cluster the standard errors by workplace-occupation level. 3 Results 3.1 Worker Earnings Figure 2, Panels (a) and (b) examine earnings of chatbot adopters, distinguishing between those with and without employer encouragement. Each group is compared to non- encouraged non-adopters—workers who are most insulated from AI chatbots, either through their own non-use or that of their coworkers. Panel (a) begins by presenting differences in means, controlling for workers’ pre- determined characteristics—occupation, gender, age, and experience. Adopters appear to earn substantial premia of about 9% for those with employer-encouraged usage and 4% for those without. However, leveraging the panel dimension of our administrative data reveals that these earnings differentials entirely predate the arrival of AI chatbots. When indexing differences to November 2022, the difference-in-differences estimates in Panel (b) show no differential changes for adopters following the introduction of AI chatbots. The estimates remain flat even among adopters whose employers explicitly encourage chatbot use. Appendix E.2.1 shows that these null results hold separately for workers’ hourly wages, intensive-margin hours, and extensive-margin employment.10 Figure 2, Panel (b) provides three key insights. First, two years after their launch, AI chatbots have had minimal earnings impact on workers who use them. The confidence intervals of our dynamic difference-in-differences estimates rule out changes larger than 10 The results for adopter earnings echo the pattern documented by Krueger (1993) and critiqued by DiNardo and Pischke (1997): although chatbot use is correlated with sizable cross-sectional earnings premia, these differentials vanish once accounting for positive selection. 14
17	3%, and our pooled difference-in-differences estimates rule out effects larger than 2%.11 Second, these effects show no differential trends after the introduction of AI chatbots, indicating that the minimal impacts are not merely a very short-term phenomenon. Lastly, despite evidence in Section 1.4 that employer encouragement boosts work-related benefits of AI chatbots, we find no differential changes in earnings for workers whose employers encourage their chatbot use. Heterogeneity by Strength of Treatment. Figure 4, Panel (a) examines the earnings impacts of chatbot use by the strength of the adoption treatment. The top three rows consider the effects of additional investments in employer-provided chatbots and training. These estimates offer insights into the impacts of AI chatbots when firms pursue a more comprehensive strategy. Yet even when the “full package” of encouraged use, enterprise chatbots, and training substantially increases reported benefits (Section 1.4), we find no detectable impact on adopter earnings. The next two rows focus on more intensive users—those who engage with AI chatbots daily or who adopted early (within the first year after ChatGPT’s launch). These workers have not experienced earnings gains either. The remaining rows examine workers who report greater benefits from AI chatbot usage: time savings exceeding one hour per day, higher-quality output, enhanced creativity, and engagement with new AI-related tasks. While these self-reported benefits are substantial, the estimates show none of them is associated with better labor market outcomes in our administrative data. Taken together, Figure 4.(a) suggests that the null earnings effects are not simply the result of weak treatments—at either the firm or worker level. Workers in firms that adopt a more active, multifaceted approach to AI chatbots do not see differential earnings impacts. Nor do those who use the tools more frequently, adopted them earlier, or report 11 The dynamic difference-in-differences in Figure 2.(b) reveal that adopters are on slightly stronger labor market trends. However, because these trends entirely predate AI chatbots, the pooled difference- in-differences in Figure 5.(a) (which control for pre-trends; see Equation (2)) are precise zeros, with confidence bands ruling out effects larger than 2%. 15
18	large work-related benefits. Occupational Heterogeneity. The overall zero effects could mask important hetero- geneity across occupations. For instance, since teachers are covered by collective bargaining with centralized wage setting, it may be less surprising that individual productivity gains do not translate into higher earnings. By contrast, occupations such as marketing and software development feature decentralized wage setting, allowing more flexibility to adjust pay based on individual productivity. In Appendix C.1, we provide an overview of the wage-setting systems in each occupation. Comparing across occupations thus provides a way to assess whether the limited impacts of AI chatbots reflect labor market rigidities.12 Figure 5, Panel (a) shows the estimated effects of AI chatbots on worker earnings for each of the 11 occupations in our sample. We find no significant effects in any occupation: the point estimates are all near zero and the confidence bands generally rule out effects larger than 10%. Even in our two most contrasting occupation groups—software developers and marketers (with flexible wages) versus teachers (with centralized wage-setting)—we see no systematic differences in impact. Discussion. Our administrative data show that users of AI chatbots have not experi- enced better outcomes in the labor market. Even among workers who use the tools daily and report substantial benefits, we find no net changes in earnings or hours, not even a break in trend. Are the weak wage effects of chatbot use theoretically surprising? Competitive labor markets (e.g., our framework in Appendix A.2) imply that workers should be compensated for productivity gains that are not driven by employer initiatives (Acemoglu and Pischke, 1998; Becker, 1964). From this perspective, it is surprising that individual-specific benefits from AI chatbots—such as those among non-encouraged or high-use, high-benefit adopters—do not translate into higher earnings. On the other hand, if employers do 12 Furthermore, marketing professionals and software developers are exactly the occupations with the highest reported use and productivity gains from the tools (Appendix D.3). 16
19	not endorse or invest in the tools, they may be reluctant to reward their use. From this perspective, it is surprising that adopters supported by employer initiatives have not experienced earnings gains. Another possibility is that workers simply overestimate the actual benefits they derive from the tools (Becker et al., 2025; Edelman, Ngwe and Peng, 2023).13 The key contribution of our study is to link these responses to third-party recorded administrative data, allowing us to move the analysis beyond self-reported effects. 3.2 Occupational Mobility Figure 2, Panel (c) shows that adopters have seen greater occupational switching since the arrival of AI chatbots. By 2024, the additional hours worked in their latest occupations amount to about 4% of a full-time equivalent. The figure provides four insights. First, the flat pre-trend prior to the arrival of chatbots suggests that the association between occupation switching and chatbot adoption reflects a real effect rather than omitted confounders (e.g., more dynamic workers both adopting chatbots and switching jobs more generally). This contrasts with the earnings gaps in Panel (a), which were entirely attributable to type-specific selection. Second, the figure supports the notion that chatbots appeal to workers who are new to their occupations. This correlation may reflect that chatbots facilitate occupational switching or, perhaps more likely, that they are simply more attractive after a switch. While the difference-in-differences estimates do not settle the direction of causality, they clearly establish that chatbot adoption and occupational switching are intrinsically linked.14 Third, the significant estimates provide reassurance that our empirical specification can detect effects where one might hold a prior that a dynamic correlation exists, offering a useful contrast to other outcomes (e.g., worker earnings or workplace employment) 13 Consistent with experimental evidence from Becker et al. (2025), Appendix E.1.6 shows that workers who report greater time savings from chatbots are also more likely to have new tasks from the tools. 14 In contrast, Appendix E.2.2 shows that the association between chatbot adoption and workplace mobility is weaker, and occupational mobility is no stronger at workplaces that encourage chatbot use. These patterns align with Figure 4, Panel (b), which indicates that occupational switching is driven primarily by individual rather than firm-level factors. 17
20	where we have weaker priors about the direction or magnitude of effects. Finally, although the patterns in occupational mobility are clear and statistically significant, the estimated effects are modest—amounting to roughly a 4% increase in full-time equivalent employment—and not large enough to generate net gains in hours or earnings for adopters (Section 3.1). Heterogeneity by Strength of Treatment. Figure 4, Panel (b) examines how the relationship between chatbot adoption and occupational mobility varies with the strength of the adoption treatment. The figure shows that the association between chatbot adoption and occupational switching is driven primarily by individual-level factors rather than firm-level initiatives. For example, our main estimate on occupational switching rises from 1.4% to 3.0% for individuals who use the tools daily, and to 3.8% for those who report large time savings.15 By contrast, the relationship between adoption and occupation switching is fairly similar across employer chatbot initiatives, ranging in 2024 from about 1.6% for non-encouraged adopters to about 0.9% for those with both encouraged-use, enterprise chatbots, and training. Occupational Heterogeneity. Figure 5, Panel (c), splits the effects of chatbot adoption on mobility by occupation. Positive effects appear in multiple occupations, but are strongest and most statistically significant among IT supporters, and to some extent, office clerks. These are jobs where individual workers likely have more flexibility in choosing their toolset, allowing newcomers to take advantage of AI chatbots. In contrast, financial advisors and customer support specialists often work with established IT systems, making it harder for newcomers to compensate for missing skills by using chatbots on an individual basis. These patterns align with Dillon et al. (2025), who show that workers primarily adopt Microsoft Copilot for tasks where they can use the tools without coordinating with others. Finally, some occupations, such as teachers and accountants, require licensing 15 The effect magnitudes in Figure 4, Panel (b), are generally smaller than the endline estimates in Figure 2, Panel (c), reflecting that the pooled specifications in Figure 4 control for time trends (see Equation (2)). 18
21	through several years of prior education. Thus, the absence of switching effects in these occupations reinforces that the mobility effects we see elsewhere reflect a real link between chatbot use and newcomers gaining occupation-relevant skills. Discussion. A consistent finding from experimental studies is that AI chatbots provide greater productivity benefits to workers with less prior expertise in their occupations (Brynjolfsson, Li and Raymond, 2025; Dell’Acqua et al., 2023; Noy and Zhang, 2023). This section presents large-scale evidence supporting a key implication of those studies: chatbot adoption is associated with occupational switching. In this sense, our findings align with the thesis of Autor (2024), who argues that Generative AI may help individuals extend their work into new occupations. 3.3 Workplace Employment Figure 3 examines how employer chatbot initiatives affect workplace outcomes. Panel (a) first shows that workplaces that encourage chatbot usage have seen no differential change in total employment after the arrival of AI chatbots.16 Our estimates are precise, ruling out effects larger than 2%. Panel (b) focuses on the employment of early-career workers, which Brynjolfsson, Chandar and Chen (2025) document have seen a sharp drop in aggregate employment in the United States since 2022—a pattern Appendix G.2 replicates in the Danish labor market. Importantly, however, the difference-in-differences estimates in Figure 3, Panel (b) show that the decline in early-career jobs is not driven by firms adopting AI chatbots. Our estimates are again precise, ruling out effects on early-career employment greater than one-fifth of a full-time equivalent. Figure 3, Panel (c) examines impacts on job churn. Even with constant employment levels, AI chatbots may require a different mix of skills, potentially increasing the rate of job creation and destruction in the workplace. For instance, adopting and operating 16 Appendix E.2.3 shows that wage bills are similarly flat. Furthermore, while Figure 3 focuses on employment within workers’ respective occupations, Appendix E.2.3 shows that overall workplace employment remains flat as well. 19
22	new tools may require hiring new workers who displace incumbents (Bessen et al., 2023), whereas assistance from the tools could instead help retain workers (Brynjolfsson, Li and Raymond, 2025). Yet rates of job creation and destruction have remained stable for workplaces that encourage chatbot use. Our confidence bands rule out effects on monthly job churn rates greater than 0.5% of employment. Finally, even if overall rates of job churn are constant at the workplace, encouraging AI chatbots may attract workers who would like to use the tools. Figure 3, Panel (d) explores this possibility by estimating the “adopter propensity” of hires and separations at the workplace—that is, the predicted adoption rate (based on workers’ pre-determined characteristics) of workers who join or leave the workplace.17 However, despite the model prediction that AI chatbots may lead to workers re-sorting across firms, we see no differential changes in the adopter propensity of workers who join or leave workplaces that encourage chatbot usage. The confidence bands rule out effects on the adopter propensities of hires and separations larger than 1 percentage point. Heterogeneity by Strength of Treatment. Figure 4, Panels (c) and (d) examine the effects of additional initiatives in enterprise chatbots and training. Although Appendix D shows that uptake and reported benefits are highest when the full suite of initiatives is implemented, we find no detectable impacts on overall employment or early-career jobs at these workplaces. Similarly, Appendix E.2.3 shows that job churn and worker sorting have not changed differentially at workplaces with these investments. Occupational Heterogeneity. Figure 5, Panels (c) and (d) report the estimated effects of AI chatbots on workplace employment and early-career jobs across the 11 occupations in our sample. We find no significant effects in any occupation: the estimates are close to zero and generally rule out effects larger than 10%.18 Even between our most contrasting groups—software developers and marketers (with flexible labor rules) versus teachers 17 Appendix H.1 details the estimation of these adopter propensities, which our economic framework in Section A.2 microfounds as workers’ latent willingness to use AI chatbots. 18 Appendix E.2.3 similarly shows null results for job churn and worker sorting. 20
