row_id	claim_id	occurrence_id	citation_key	work	claim_type	affirmation_pt	source_excerpt	section	paragraph	reconciliation_status	prior_row_id	current_source_sha256	source_path	queue_status	claim_row_sha256	bibliography_entry_sha256	source_type	worker_prompt_path	worker_prompt_sha256	worker_task_name
ROW-CUR-0181	CLM-CUR-147	CIT-CUR-043	chandar_tracking_2025	Tracking employment changes in AI-exposed jobs	AUTHOR_INFERENCE	O padrão da evidência posterior ainda não deve ser tratado como consolidado.	A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca (Humlum e Vestergaard, 2025) e ausência de diferenças sistemáticas na Current Population Survey (Chandar, 2025) convivem com resultados negativos em subgrupos e firmas, entre eles a desaceleração das contratações acompanhada de queda nos desligamentos em firmas adotantes (Hosseini Maasoum; Lichtinger, 2025) e as reduções de emprego e de novas vagas no Reino Unido (Klein Teeselink, 2025). O padrão, portanto, ainda não deve ser tratado como consolidado.	5.1 Resultados médios nacionais	13	AUDITED_NEW		43b8b1867d44fec8e557eea0001f73db5394ab2a05cef2bafbf2d74d3c9c9eba	references/pdfs/chandar_tracking_2025.pdf	COMPLETED	12349974a5d01e353b47dbd749efc2b4bfbdd67d688e54276dfea27dcad69dbd	66ae42b7201009315db23147693de45558a330aa1dbe0f398aff39d81fb4e43f	PDF	source_build/prompts/ROW-CUR-0181.md	da105c5bf5c7737b3b2dd10ec21c722c79581c01fb40aef16fd6f6fc57ec8275	current_claim_row_0181
ROW-CUR-0182	CLM-CUR-147	CIT-CUR-044	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	AUTHOR_INFERENCE	O padrão da evidência posterior ainda não deve ser tratado como consolidado.	A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca (Humlum e Vestergaard, 2025) e ausência de diferenças sistemáticas na Current Population Survey (Chandar, 2025) convivem com resultados negativos em subgrupos e firmas, entre eles a desaceleração das contratações acompanhada de queda nos desligamentos em firmas adotantes (Hosseini Maasoum; Lichtinger, 2025) e as reduções de emprego e de novas vagas no Reino Unido (Klein Teeselink, 2025). O padrão, portanto, ainda não deve ser tratado como consolidado.	5.1 Resultados médios nacionais	13	AUDITED_NEW		31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	references/pdfs/hosseini_maasoum_generative_2025.pdf	COMPLETED	ecda732d1bb881831641fa77cef36e92eecde54f5e704a4e2571c3272a4d20c2	e447a02cb42e49209aca1b6ef7aa4f25012161bca13403561e1721d6a10d1dc1	PDF	source_build/prompts/ROW-CUR-0182.md	a6834360155d07b4800216aa1982ceb082b117f0200444f8e2fa2dfc7b19d192	current_claim_row_0182
ROW-CUR-0183	CLM-CUR-147	CIT-CUR-045	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	O padrão da evidência posterior ainda não deve ser tratado como consolidado.	A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca (Humlum e Vestergaard, 2025) e ausência de diferenças sistemáticas na Current Population Survey (Chandar, 2025) convivem com resultados negativos em subgrupos e firmas, entre eles a desaceleração das contratações acompanhada de queda nos desligamentos em firmas adotantes (Hosseini Maasoum; Lichtinger, 2025) e as reduções de emprego e de novas vagas no Reino Unido (Klein Teeselink, 2025). O padrão, portanto, ainda não deve ser tratado como consolidado.	5.1 Resultados médios nacionais	13	AUDITED_NEW		869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	references/pdfs/klein_teeselink_generative_2025.pdf	COMPLETED	03390ec47af445154794ade6f07923695e0c9ed9a4a82786c572ee5dca1e0556	c8dc95135c86541604076c3cc742a055e10d0c192d95a90d20fce638125a0c8a	PDF	source_build/prompts/ROW-CUR-0183.md	59054fef951663fa8597aecf754159c26899335ac2d9e5986c6dba50eb837c77	current_claim_row_0183
ROW-CUR-0184	CLM-CUR-148	CIT-CUR-046	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) não encontram efeitos diferenciais por sexo nos Estados Unidos.	A ausência de contrastes ajustados converge com Brynjolfsson, Chandar e Chen (2025), que também não encontram efeitos diferenciais por sexo nos Estados Unidos. Continua valendo a leitura da Subseção 3.5.1 e de Gmyrek et al. (2025) sobre a maior exposição ocupacional das mulheres, que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado. O desenho não observa adoção de IA; as estimativas não revelam diferença entre os sexos no período observado, sem permitir concluir se houve ou não adoção ou impacto da IA.	5.2.1 Resultados por sexo	9	REAUDITED_TEXT_AND_SOURCE_CHANGED	ROW-0202	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	1be7171226a283c884801611bed67f45ebfaf3cb4d5eabedc4d08f59913ec1ee	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0184.md	d557636242a95b7143bb0e6a60fadd563167fdb779832a27054b57d6ce82be5a	current_claim_row_0184
ROW-CUR-0185	CLM-CUR-149	CIT-CUR-047	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	Gmyrek et al. (2025) indicam maior exposição ocupacional das mulheres à inteligência artificial.	A ausência de contrastes ajustados converge com Brynjolfsson, Chandar e Chen (2025), que também não encontram efeitos diferenciais por sexo nos Estados Unidos. Continua valendo a leitura da Subseção 3.5.1 e de Gmyrek et al. (2025) sobre a maior exposição ocupacional das mulheres, que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado. O desenho não observa adoção de IA; as estimativas não revelam diferença entre os sexos no período observado, sem permitir concluir se houve ou não adoção ou impacto da IA.	5.2.1 Resultados por sexo	9	REAUDITED_TEXT_CHANGED	ROW-0203	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	references/pdfs/gmyrek_generative_2025.pdf	COMPLETED	3c9aa37acb22ad68a746b6a134cb250b02715fa5038242723cfec33903af8af3	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	source_build/prompts/ROW-CUR-0185.md	958f12722ec9c413ac89d50720f12355cb7a6c50778f7d96dff9e10e0000d5b2	current_claim_row_0185
ROW-CUR-0186	CLM-CUR-150	CIT-CUR-047	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	A maior exposição ocupacional das mulheres descrita por Gmyrek et al. (2025) é uma afirmação sobre exposição potencial, não sobre ajuste efetivamente realizado.	A ausência de contrastes ajustados converge com Brynjolfsson, Chandar e Chen (2025), que também não encontram efeitos diferenciais por sexo nos Estados Unidos. Continua valendo a leitura da Subseção 3.5.1 e de Gmyrek et al. (2025) sobre a maior exposição ocupacional das mulheres, que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado. O desenho não observa adoção de IA; as estimativas não revelam diferença entre os sexos no período observado, sem permitir concluir se houve ou não adoção ou impacto da IA.	5.2.1 Resultados por sexo	9	REAUDITED_TEXT_CHANGED	ROW-0204	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	references/pdfs/gmyrek_generative_2025.pdf	COMPLETED	9e665fd3e683dee50731bcca2e5d9899fcd842ffd21b882bbeb4c532321c3626	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	source_build/prompts/ROW-CUR-0186.md	79955e5b6c86c7d43b61c1ad1919c8a0f6b6574dc11cf4e2abb6d51454c81789	current_claim_row_0186
ROW-CUR-0187	CLM-CUR-151	CIT-CUR-048	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Os principais estudos empíricos mobilizados na dissertação não apresentam estimativas causais desagregadas por raça.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).	5.2.2 Resultados por raça/cor	10	AUDITED_NEW		3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	2313ee630362832313e0a9e4130e8539872f5e356ea42f2a265de5d009a2e412	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0187.md	c51dfd944e91ba00f68c1f6089527a32e88e8fd5c9ea251c2a4551fb57e79585	current_claim_row_0187
ROW-CUR-0188	CLM-CUR-151	CIT-CUR-049	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	DIRECT	Os principais estudos empíricos mobilizados na dissertação não apresentam estimativas causais desagregadas por raça.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).	5.2.2 Resultados por raça/cor	10	AUDITED_NEW		31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	references/pdfs/hosseini_maasoum_generative_2025.pdf	COMPLETED	9162cd733156eeeeb831716c4d8a6465b32ddcae46c823c838cbb10c6e28990b	e447a02cb42e49209aca1b6ef7aa4f25012161bca13403561e1721d6a10d1dc1	PDF	source_build/prompts/ROW-CUR-0188.md	72a3f529cbb44fd12ed3408146d74e72ae468abcd4624afc46c196468bd1d67d	current_claim_row_0188
ROW-CUR-0189	CLM-CUR-151	CIT-CUR-050	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Os principais estudos empíricos mobilizados na dissertação não apresentam estimativas causais desagregadas por raça.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).	5.2.2 Resultados por raça/cor	10	AUDITED_NEW		869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	references/pdfs/klein_teeselink_generative_2025.pdf	COMPLETED	9ce5b89104f3fb457ad0e10af716e8cb6b146f396cc2e9d67d4730a4ea125e1b	c8dc95135c86541604076c3cc742a055e10d0c192d95a90d20fce638125a0c8a	PDF	source_build/prompts/ROW-CUR-0189.md	0bcd797938371df18e813bfb165a530455a5ea0c1a44b3413de25c8a5c27e3a9	current_claim_row_0189
ROW-CUR-0190	CLM-CUR-152	CIT-CUR-051	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) adotam a classificação etária reproduzida nos painéis adicionais do apêndice da dissertação.	A Tabela 5.2.3 traz as estimativas por faixa etária, nas faixas da PNAD/IBGE. Os contrastes DDD e os painéis da classificação etária adotada por Brynjolfsson, Chandar e Chen (2025) são apresentados no Apêndice A.	5.2.3 Resultados por faixa etária	1	REAUDITED_TEXT_AND_SOURCE_CHANGED	ROW-0208	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	89656aea559205ea7aeb52488e5837b5f9ea4333f4a807382ca32e94959dbaf9	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0190.md	d848811087f0346771bf1f82ee4ed4079bc4c41fd1ba9868397c9872892ea1f9	current_claim_row_0190
ROW-CUR-0191	CLM-CUR-153	CIT-CUR-052	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) encontram um padrão concentrado entre trabalhadores de 22 a 25 anos.	Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por Brynjolfsson, Chandar e Chen (2025), de queda de cerca de 12 pontos log para essa coorte. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo.	5.2.3 Resultados por faixa etária	9	AUDITED_NEW		3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	61f18587bda2cf2ca2c1a9144e73a555efaa11f8ee08beb8702ee94daf2425a3	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0191.md	4d4e1be4ecf33efb118853ffea989bcf9bcdc9106b78528f7dc53804381edf7a	current_claim_row_0191
ROW-CUR-0192	CLM-CUR-154	CIT-CUR-052	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) reportam queda de aproximadamente 12 pontos log para a coorte de 22 a 25 anos.	Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por Brynjolfsson, Chandar e Chen (2025), de queda de cerca de 12 pontos log para essa coorte. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo.	5.2.3 Resultados por faixa etária	9	REAUDITED_TEXT_AND_SOURCE_CHANGED	ROW-0210	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	f03734cff441668031acdb8d9f83b9133af147a88f590191f4d92437de0de1a1	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0192.md	9d6d492ba35c5cc811e1a42a66c975b4753874b3d1355dbb732075a3be7e4a0f	current_claim_row_0192
ROW-CUR-0193	CLM-CUR-155	CIT-CUR-052	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Brynjolfsson, Chandar e Chen (2025) analisam o estoque de emprego em firmas.	Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por Brynjolfsson, Chandar e Chen (2025), de queda de cerca de 12 pontos log para essa coorte. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo.	5.2.3 Resultados por faixa etária	9	REAUDITED_TEXT_AND_SOURCE_CHANGED	ROW-0213	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	778c1cc4f1a01d38af12e65cc6acf1606eec747b766ec630275de82cd4b8422b	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0193.md	a93c1e0d2a06778238f7caf2f78ad4ca1d76ff49343af8737388815514ed9a12	current_claim_row_0193
ROW-CUR-0194	CLM-CUR-156	CIT-CUR-052	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Brynjolfsson, Chandar e Chen (2025) comparam quintis de exposição.	Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por Brynjolfsson, Chandar e Chen (2025), de queda de cerca de 12 pontos log para essa coorte. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo.	5.2.3 Resultados por faixa etária	9	REAUDITED_TEXT_AND_SOURCE_CHANGED	ROW-0214	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	be18ca3cfc3f99b2472396722d6731ea28809ed936db6b6d3ebadd852212dfb8	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0194.md	634ca11a5ba07c28abdf9fa976cb36af85e2e710b481657d3a2b6ccc58c4a613	current_claim_row_0194
ROW-CUR-0195	CLM-CUR-157	CIT-CUR-052	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla, de modo que a comparação com o estudo de referência exige cautela.	Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por Brynjolfsson, Chandar e Chen (2025), de queda de cerca de 12 pontos log para essa coorte. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo.	5.2.3 Resultados por faixa etária	9	AUDITED_NEW		3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	4c08b20926ebc7c89cea5e2a2baa2178732905defb7979322599110d3ac6b65d	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0195.md	9ab903bc02f0f62297b81931234515b0b7ff1f55d3cc2b35dbd12def79b03d80	current_claim_row_0195
ROW-CUR-0196	CLM-CUR-158	CIT-CUR-052	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Na dissertação, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo, em vez de se concentrar na faixa de 22 a 25 anos.	Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por Brynjolfsson, Chandar e Chen (2025), de queda de cerca de 12 pontos log para essa coorte. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo.	5.2.3 Resultados por faixa etária	9	AUDITED_NEW		3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	af643fc39f0a093d5903aedb4b63726d0f40055a041a7fddb506cf925d4c6297	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0196.md	44d738863e181ae5a98939a82f5d654bdcc128454a7cfd7c74ffac305fe2f33f	current_claim_row_0196
ROW-CUR-0197	CLM-CUR-159	CIT-CUR-053	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Klein Teeselink (2025) encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido.	A direção das estimativas dialoga com a Subseção 3.5.4, que mostrou aumento expressivo da exposição à IA com a escolaridade, mas exposição e ajuste não são equivalentes. Também é compatível com Klein Teeselink (2025), que encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido. A comparação não é direta, pois remuneração não equivale a escolaridade. Brynjolfsson, Chandar e Chen (2025) mostram ainda que ocupações com menor proporção de graduados também podem ser afetadas, enquanto Hosseini Maasoum e Lichtinger (2025) identificam diferenças importantes dentro do próprio ensino superior.	5.2.4 Resultados por nível de escolaridade	8	REAUDITED_TEXT_CHANGED	ROW-0216	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	references/pdfs/klein_teeselink_generative_2025.pdf	COMPLETED	c8d78bf5ed6f97581a7ecea4b7ccd162569a264eccf1158a2ee3b704a9a1ba29	c8dc95135c86541604076c3cc742a055e10d0c192d95a90d20fce638125a0c8a	PDF	source_build/prompts/ROW-CUR-0197.md	ae4955e8e56da63fbf98b50d26ac75aff8476e374800f1b6e03dd662d190cb02	current_claim_row_0197
ROW-CUR-0198	CLM-CUR-160	CIT-CUR-053	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	A comparação entre os resultados de Klein Teeselink (2025) e a heterogeneidade por escolaridade não é direta, porque remuneração não equivale a escolaridade.	A direção das estimativas dialoga com a Subseção 3.5.4, que mostrou aumento expressivo da exposição à IA com a escolaridade, mas exposição e ajuste não são equivalentes. Também é compatível com Klein Teeselink (2025), que encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido. A comparação não é direta, pois remuneração não equivale a escolaridade. Brynjolfsson, Chandar e Chen (2025) mostram ainda que ocupações com menor proporção de graduados também podem ser afetadas, enquanto Hosseini Maasoum e Lichtinger (2025) identificam diferenças importantes dentro do próprio ensino superior.	5.2.4 Resultados por nível de escolaridade	8	REAUDITED_TEXT_CHANGED	ROW-0217	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	references/pdfs/klein_teeselink_generative_2025.pdf	COMPLETED	46579cb0d97696b3236280c157f9ce9f77a90b61f03e72cea5468f1d479270ac	c8dc95135c86541604076c3cc742a055e10d0c192d95a90d20fce638125a0c8a	PDF	source_build/prompts/ROW-CUR-0198.md	197eef3bbea7b2636fb7f6cb7a066222aa2cd14d2b5649850bec1fbbe2953ce5	current_claim_row_0198
ROW-CUR-0199	CLM-CUR-161	CIT-CUR-054	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) mostram que ocupações com menor proporção de graduados também podem ser afetadas.	A direção das estimativas dialoga com a Subseção 3.5.4, que mostrou aumento expressivo da exposição à IA com a escolaridade, mas exposição e ajuste não são equivalentes. Também é compatível com Klein Teeselink (2025), que encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido. A comparação não é direta, pois remuneração não equivale a escolaridade. Brynjolfsson, Chandar e Chen (2025) mostram ainda que ocupações com menor proporção de graduados também podem ser afetadas, enquanto Hosseini Maasoum e Lichtinger (2025) identificam diferenças importantes dentro do próprio ensino superior.	5.2.4 Resultados por nível de escolaridade	8	REAUDITED_TEXT_AND_SOURCE_CHANGED	ROW-0218	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	references/pdfs/brynjolfsson_canaries_2025.pdf	COMPLETED	c2bc3a0db0741dce6d5bc895a9f49dfe209a9d81ee33bc3ff42d8a00b4364a42	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	PDF	source_build/prompts/ROW-CUR-0199.md	78549f4f57ccfaa5c25a31ef7e1afa56bbeb9deb8277e415820f902afe5ba98c	current_claim_row_0199
ROW-CUR-0200	CLM-CUR-162	CIT-CUR-055	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	DIRECT	Hosseini Maasoum e Lichtinger (2025) identificam diferenças importantes dentro do próprio ensino superior.	A direção das estimativas dialoga com a Subseção 3.5.4, que mostrou aumento expressivo da exposição à IA com a escolaridade, mas exposição e ajuste não são equivalentes. Também é compatível com Klein Teeselink (2025), que encontra efeitos concentrados em firmas e ocupações de alta remuneração no Reino Unido. A comparação não é direta, pois remuneração não equivale a escolaridade. Brynjolfsson, Chandar e Chen (2025) mostram ainda que ocupações com menor proporção de graduados também podem ser afetadas, enquanto Hosseini Maasoum e Lichtinger (2025) identificam diferenças importantes dentro do próprio ensino superior.	5.2.4 Resultados por nível de escolaridade	8	REAUDITED_TEXT_CHANGED	ROW-0219	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	references/pdfs/hosseini_maasoum_generative_2025.pdf	COMPLETED	8fdda29dc502be668381b5854aa9307152b8657f5cf4c108581fbb620dd17ed6	e447a02cb42e49209aca1b6ef7aa4f25012161bca13403561e1721d6a10d1dc1	PDF	source_build/prompts/ROW-CUR-0200.md	e09ecd43f6e5a8c5f8286a49d542335e9926818490a69ed92695775fa945e971	current_claim_row_0200
ROW-CUR-0201	CLM-CUR-163	CIT-CUR-056	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Klein Teeselink (2025) encontra maior ajuste nos segmentos de alta remuneração do Reino Unido.	O resultado dialoga com a Subseção 3.5.5, que mostrou a alta exposição crescendo até as faixas intermediárias e depois se estabilizando. A comparação é indicativa, porque lá os trabalhadores são classificados por renda e aqui uso a mediana salarial da CBO. O padrão também converge em parte com Klein Teeselink (2025), que encontra maior ajuste nos segmentos de alta remuneração do Reino Unido e pouca alteração nos de baixa remuneração. A correspondência não é exata: aqui o sinal está na faixa intermediária e o topo não tem suporte. Já a ausência de contrastes salariais é compatível com Brynjolfsson, Chandar e Chen (2025), que encontram ajustes mais visíveis no emprego do que na remuneração.	5.2.5 Resultados por faixa salarial ocupacional	9	REAUDITED_TEXT_CHANGED	ROW-0220	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	references/pdfs/klein_teeselink_generative_2025.pdf	COMPLETED	527463bc389ae3405c125b1bc053f837dbbe0e9ae9d7735ed12d2fce2439e26e	c8dc95135c86541604076c3cc742a055e10d0c192d95a90d20fce638125a0c8a	PDF	source_build/prompts/ROW-CUR-0201.md	e1cccabf5edb89e1393dfe774fdfed517baf98b7c08e391970419a4aafbf72b5	current_claim_row_0201
