claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages
CLM-118	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	No desenho da dissertação, as ocupações não expostas formam um grupo que nunca é tratado.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-118	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	No desenho da dissertação, as ocupações não expostas formam um grupo que nunca é tratado.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-119	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-119	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-119	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-119	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-120	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-120	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-120	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-120	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-121	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	Sob tendências paralelas, o estimador com efeitos fixos de dois grupos e dois períodos é apresentado como correto para este desenho.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-121	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	Sob tendências paralelas, o estimador com efeitos fixos de dois grupos e dois períodos é apresentado como correto para este desenho.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-121	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	Sob tendências paralelas, o estimador com efeitos fixos de dois grupos e dois períodos é apresentado como correto para este desenho.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-121	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	Sob tendências paralelas, o estimador com efeitos fixos de dois grupos e dois períodos é apresentado como correto para este desenho.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-122	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	Os estimadores robustos ao escalonamento seriam numericamente equivalentes ao estimador usado neste desenho.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-122	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	Os estimadores robustos ao escalonamento seriam numericamente equivalentes ao estimador usado neste desenho.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-122	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	Os estimadores robustos ao escalonamento seriam numericamente equivalentes ao estimador usado neste desenho.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-122	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	Os estimadores robustos ao escalonamento seriam numericamente equivalentes ao estimador usado neste desenho.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.		
CLM-123	CIT-031	4.1 Abordagem de diferenças em diferenças	7	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Estudos de evento centrados em novembro de 2022 tornaram-se comuns na literatura.	Registre-se ainda que a escolha de novembro de 2022 como referência do estudo de eventos não é idiossincrática. Humlum e Vestergaard (2025, p. 12, nota 8) observam que estudos de evento centrados nessa data se tornaram comuns na literatura e citam cinco trabalhos que a adotam.		
CLM-124	CIT-031	4.1 Abordagem de diferenças em diferenças	7	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Humlum e Vestergaard (2025) citam cinco trabalhos que adotam novembro de 2022 como referência do estudo de eventos.	Registre-se ainda que a escolha de novembro de 2022 como referência do estudo de eventos não é idiossincrática. Humlum e Vestergaard (2025, p. 12, nota 8) observam que estudos de evento centrados nessa data se tornaram comuns na literatura e citam cinco trabalhos que a adotam.		
CLM-125	CIT-032	4.2 Construção do painel ocupação-mês com CAGED e crosswalk CBO → OIT	5	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	Janelas de análise com mais tempo após o evento do que antes dele são apresentadas como prática corrente nessa literatura.	A janela é assimétrica, com mais tempo depois do evento do que antes, o que é prática corrente nesta literatura: Klein Teeselink (2025, p. 11) trabalha com 15 meses de pré e 30 de pós.		
CLM-126	CIT-032	4.2 Construção do painel ocupação-mês com CAGED e crosswalk CBO → OIT	5	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	Klein Teeselink (2025) utiliza 15 meses de período anterior ao evento.	A janela é assimétrica, com mais tempo depois do evento do que antes, o que é prática corrente nesta literatura: Klein Teeselink (2025, p. 11) trabalha com 15 meses de pré e 30 de pós.		
CLM-127	CIT-032	4.2 Construção do painel ocupação-mês com CAGED e crosswalk CBO → OIT	5	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	Klein Teeselink (2025) utiliza 30 meses de período posterior ao evento.	A janela é assimétrica, com mais tempo depois do evento do que antes, o que é prática corrente nesta literatura: Klein Teeselink (2025, p. 11) trabalha com 15 meses de pré e 30 de pós.		
CLM-128	CIT-033	4.3 Especificação econométrica e outcomes	18	santos_silva_log_2006	The log of gravity	DIRECT	A estimação log-linear é viesada sob heterocedasticidade.	Silva e Tenreyro (2006) mostram que a estimação log-linear é viesada sob heterocedasticidade, e Chen e Roth (2024) documentam os problemas de log(1+y) na presença de zeros.		
CLM-129	CIT-034	4.3 Especificação econométrica e outcomes	18	chen_logs_2024	Logs with zeros? Some problems and solutions	DIRECT	Chen e Roth (2024) documentam problemas da transformação log(1+y) quando a variável contém zeros.	Silva e Tenreyro (2006) mostram que a estimação log-linear é viesada sob heterocedasticidade, e Chen e Roth (2024) documentam os problemas de log(1+y) na presença de zeros.		
CLM-130	CIT-035	4.3 Especificação econométrica e outcomes	18	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) estimam uma regressão de Poisson.	A pseudo-máxima verossimilhança de Poisson estima a média condicional em nível e acomoda os zeros diretamente. Essa é também a escolha de Brynjolfsson, Chandar e Chen (2025), que estimam regressão de Poisson pelo mesmo motivo.		
CLM-131	CIT-035	4.3 Especificação econométrica e outcomes	18	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) escolhem a regressão de Poisson porque ela estima a média condicional em nível e acomoda zeros diretamente.	A pseudo-máxima verossimilhança de Poisson estima a média condicional em nível e acomoda os zeros diretamente. Essa é também a escolha de Brynjolfsson, Chandar e Chen (2025), que estimam regressão de Poisson pelo mesmo motivo.		
CLM-132	CIT-036	4.4 Heterogeneidade e mecanismos	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos.	Brynjolfsson, Chandar e Chen (2025) mostram que, nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos.		
CLM-133	CIT-036	4.4 Heterogeneidade e mecanismos	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A interpretação apresentada é que trabalhadores jovens dependem mais de conhecimento codificado adquirido na educação formal.	Brynjolfsson, Chandar e Chen (2025) mostram que, nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos. A interpretação é que trabalhadores jovens dependem mais de conhecimento codificado, adquirido na educação formal, enquanto trabalhadores mais experientes acumulam conhecimento tácito e específico da firma. Se a IA substitui parte desse conhecimento codificado, os jovens podem ser mais vulneráveis.		
CLM-134	CIT-036	4.4 Heterogeneidade e mecanismos	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A interpretação apresentada é que trabalhadores mais experientes acumulam mais conhecimento tácito e específico da firma.	Brynjolfsson, Chandar e Chen (2025) mostram que, nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos. A interpretação é que trabalhadores jovens dependem mais de conhecimento codificado, adquirido na educação formal, enquanto trabalhadores mais experientes acumulam conhecimento tácito e específico da firma. Se a IA substitui parte desse conhecimento codificado, os jovens podem ser mais vulneráveis.		
CLM-135	CIT-036	4.4 Heterogeneidade e mecanismos	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Se a IA substitui conhecimento codificado, trabalhadores jovens podem ser mais vulneráveis.	Brynjolfsson, Chandar e Chen (2025) mostram que, nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos. A interpretação é que trabalhadores jovens dependem mais de conhecimento codificado, adquirido na educação formal, enquanto trabalhadores mais experientes acumulam conhecimento tácito e específico da firma. Se a IA substitui parte desse conhecimento codificado, os jovens podem ser mais vulneráveis.		
CLM-136	CIT-036	4.4 Heterogeneidade e mecanismos	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	As faixas 22–25, 26–30, 31–34, 35–40, 41–49 e 50 anos ou mais foram inspiradas no artigo de referência.	A literatura internacional sugere que os efeitos da IA generativa podem aparecer primeiro em trabalhadores no início da carreira. Brynjolfsson, Chandar e Chen (2025) mostram que, nos Estados Unidos, a queda relativa de emprego em ocupações expostas é mais intensa entre trabalhadores de 22 a 25 anos. A interpretação é que trabalhadores jovens dependem mais de conhecimento codificado, adquirido na educação formal, enquanto trabalhadores mais experientes acumulam conhecimento tácito e específico da firma. Se a IA substitui parte desse conhecimento codificado, os jovens podem ser mais vulneráveis. Agrupei idade conforme aplicado na PNAD, para ajudar na interpretação e comparação dos resultados da seção 3, mas também adotei as faixas etárias inspiradas no artigo de referência: 22-25, 26-30, 31-34, 35-40, 41-49 e 50 anos ou mais. Para dialogar com essa hipótese, essas faixas ajudam a separar o início da carreira de estágios mais avançados da trajetória profissional.		
CLM-137	CIT-037	4.4 Heterogeneidade e mecanismos	3	benjamini_controlling_1995	Controlling the false discovery rate: A practical and powerful approach to multiple testing	DIRECT	O procedimento de Benjamini e Hochberg (1995) controla a taxa de falsas descobertas.	Esses exercícios envolvem um número grande de contrastes, e a 5% nominais alguns resultados significativos são esperados por acaso. Por isso adoto o procedimento de Benjamini e Hochberg (1995), que controla a taxa de falsas descobertas, aplicado sobre famílias declaradas antes da estimação:		
CLM-138	CIT-037	4.4 Heterogeneidade e mecanismos	3	benjamini_controlling_1995	Controlling the false discovery rate: A practical and powerful approach to multiple testing	DIRECT	A dissertação aplica o procedimento de Benjamini-Hochberg sobre famílias de testes declaradas antes da estimação.	Esses exercícios envolvem um número grande de contrastes, e a 5% nominais alguns resultados significativos são esperados por acaso. Por isso adoto o procedimento de Benjamini e Hochberg (1995), que controla a taxa de falsas descobertas, aplicado sobre famílias declaradas antes da estimação:		
CLM-139	CIT-038	4.5 Validações e falsificações	3	teutloff_winners_2025	Winners and losers of generative AI: Early evidence of shifts in freelancer demand	DIRECT	Teutloff et al. (2025) adotam um placebo temporal que data um evento falso em dezembro de 2021.	Placebo temporal. Um evento falso é datado em dezembro de 2021 e estimado apenas dentro do pré-período verdadeiro, descartando-se todo o período posterior ao ChatGPT. É o mesmo procedimento adotado por Teutloff et al. (2025, p. 12).		
CLM-140	CIT-038	4.5 Validações e falsificações	3	teutloff_winners_2025	Winners and losers of generative AI: Early evidence of shifts in freelancer demand	DIRECT	O placebo temporal de Teutloff et al. (2025) é estimado apenas no verdadeiro período anterior ao evento.	Placebo temporal. Um evento falso é datado em dezembro de 2021 e estimado apenas dentro do pré-período verdadeiro, descartando-se todo o período posterior ao ChatGPT. É o mesmo procedimento adotado por Teutloff et al. (2025, p. 12).		
CLM-141	CIT-038	4.5 Validações e falsificações	3	teutloff_winners_2025	Winners and losers of generative AI: Early evidence of shifts in freelancer demand	DIRECT	O placebo temporal de Teutloff et al. (2025) descarta todo o período posterior ao ChatGPT.	Placebo temporal. Um evento falso é datado em dezembro de 2021 e estimado apenas dentro do pré-período verdadeiro, descartando-se todo o período posterior ao ChatGPT. É o mesmo procedimento adotado por Teutloff et al. (2025, p. 12).		
CLM-142	CIT-039	4.5 Validações e falsificações	7	rambachan_more_2023	A more credible approach to parallel trends	DIRECT	O procedimento de Rambachan e Roth (2023) contempla restrições de magnitudes relativas.	6. Sensibilidade a tendências prévias. O procedimento de Rambachan e Roth (2023), nas restrições de magnitudes relativas e de suavidade, que substitui o teste binário de tendências paralelas por uma pergunta sobre quanta violação o resultado suporta.		
