pdf_page_index	text
49	θATE% considered in Section 4.1.53 We note, however, that if one were instead to impose (C.4) with the assumption that ErlogpU pdqq | Ds “ 0, then the regression of logpY q on D would be consistent for β, whereas Poisson regression would generally be inconsistent for β. Indeed, under the potential outcomes model in (C.5) with the assumption that ErlogpU pdqqs “ 0, we have that β “ ErlogpY p1qq ´ logpY p0qqs, the ATE in logs.54 This discussion highlights that whether or not an estimator is consistent depends on the specifi- cation of the target parameter. Our results help to illuminate what parameters can be consistently estimated by enumerating the properties that identified causal parameters can (or cannot) have. C.3 Tobit models An alternative structural approach is to explicitly model the extensive margin, a classic exam- ple of which is the Tobit model (Tobin, 1958). Following the discussion of Tobit models in Angrist and Pischke (2009), suppose there exist latent potential outcomes Y ˚ pdq “ µd ` U , where U „ N p0, σ 2 q and D KK U . The observed potential outcome Y pdq is then the latent potential outcome truncated at zero, Y pdq “ maxpY ˚ pdq, 0q. We note that in this model, the treatment has a constant additive effect of µ1 ´ µ0 on the latent outcome, and the latent potential outcomes are assumed to be normally distributed. Thanks to the parametric assumptions, the unknown parameters µ1 , µ0 , σ 2 are identified and estimable via, e.g., maximum likelihood. As a result, the entire joint distribution of potential outcomes is identified, since this depends only on pµ1 , µ0 , σq. This implies, in turn, that all of the possible target parameters considered in Section 4 are point-identified. For example, under this model Erlog Y pdq | Y p1q ą 0, Y p0q ą 0s “ E rlog pµd ` U q | U ą ´µ1 , U ą ´µ0 s , where the right-hand side can be computed numerically since U „ N p0, σ 2 q. Thus, the intensive margin treatment effect in logs, θIntensive , is actually point-identified under the Tobit model.55 It is worth nothing that unlike some of the models considered above, the Tobit model is consistent with a nonzero extensive margin. However, the assumptions of normal errors and constant treatment effects on the latent index are restrictive. As discussed in Section 4, imposing these assumptions is not necessary for identification if one is ultimately interested in, say, ErY p1q ´ Y p0qs{ErY p0qs, and one can obtain bounds on the intensive margin effect without imposing these assumptions.56 Moreover, as Angrist and Pischke (2009) and Angrist (2001) point out, it is often not clear what the economic meaning of the latent potential outcome Y ˚ pdq is—if Y pdq is earnings, for example, 53 Bellégo et al. (2022) also consider (C.4), but consider the more general class of identifying restrictions of the form ErD logpU ` δqs “ 0, where δ is a tuning parameter. 54 Note that the assumption that ErlogpU qs “ 0 implicitly implies that U ą 0, and thus Y ą 0. 55 Likewise, the intensive margin treatment effect in levels, ErY p1q ´ Y p0q | Y p1q ą 0, Y p0q ą 0s is simply µ1 ´ µ0 . 56 We note that the assumptions of the Tobit model imply (but are strictly stronger than) the assumption of rank preservation of the potential outcomes. However, rank preservation alone suffices to point identify Erlog Y p1q ´ log Y p0q | Y p1q ą 0, Y p0q ą 0s. 12
50	what is the meaning of having negative latent earnings (Y ˚ pdq ă 0)? D Connection to two-part models One approach recommended for settings with weakly-positive outcomes is to estimate a two-part model (Mullahy and Norton, 2023). In this section, we briefly review two-part models, and show that the marginal effects implied by these models do not correspond with ATEs for the intensive margin without further restrictions on the potential outcomes. Thus, while two-part models strike us as a reasonable approach if the goal is to model the conditional expectation function of ob- served outcomes Y given treatment D (as in Mullahy and Norton (2023)), they will often not be appropriate if instead the goal is to learn about a causal effect along the intensive margin.57 The idea of a two-part model is to separately model the conditional distribution Y | D using (a) a first model for the probability that Y is positive given D, P pY ą 0 | Dq (b) a second model for the conditional expectation of Y given that it is positive, ErY | D, Y ą 0s. Common specifications include logit or probit for part (a), and a linear regression of the positive values of Y on D for part b); see, e.g., Belotti et al. (2015). After obtaining estimates of the two-part model, it is common to evaluate the marginal effects of D on both parts, i.e. the implied values of τa “ P pY ą 0 | D “ 1q ´ P pY ą 0 | D “ 0q τb “ ErY | Y ą 0, D “ 1s ´ ErY | Y ą 0, D “ 0s. We now consider how the parameters of the two-part model relate to causal effects in the potential outcomes model. Suppose, for simplicity, that the two-part model is well-specified, so that it correctly models P pY ą 0 | Dq and ErY | Y ą 0, Ds. Suppose further that D is randomly assigned, D KK Y p1q, Y p0q. In this case, we have that τa “ P pY p1q ą 0q ´ P pY p0q ą 0q τb “ ErY p1q | Y p1q ą 0s ´ ErY p0q | Y p0q ą 0s. From the previous display, we see that the marginal effect on the first margin, τa , has a causal interpretation: it is the treatment’s effect on the probability that the outcome is positive. The interpretation of the marginal effect on the second margin, τb , is more complicated, however. For simplicity, suppose are willing to impose the “monotonicity” assumption discussed in Section 4, P pY p1q “ 0, Y p0q ą 0q “ 0, so that anyone with a zero outcome under treatment also has a zero outcome under control. Then, letting α “ P pY p0q “ 0 | Y p1q ą 0q, we can write τb as τb “ p1 ´ αqErY p1q | Y p1q ą 0, Y p0q ą 0s ` αErY p1q | Y p1q ą 0, Y p0q “ 0s ´ ErY p0q | Y p1q ą 0, Y p0q ą 0s 57 We are particularly grateful to John Mullahy for an enlightening discussion of this topic. 13
51	“ loooooooooooooooooooooooomoooooooooooooooooooooooon ErY p1q ´ Y p0q | Y p1q ą 0, Y p0q ą 0s Intensive margin effect ` α pErY p1q | Y p1q ą 0, Y p0q “ 0s ´ ErY p1q | Y p1q ą 0, Y p0q ą 0sq, looooooooooooooooooooooooooooooooooooooooooomooooooooooooooooooooooooooooooooooooooooooon Selection term where the first equality uses iterated expectations, and the second re-arranges terms. The previous display shows that τb is the sum of two terms. The first is the ATE for individuals who would have a positive outcome regardless of treatment status (similar to θIntensive in Section 4, except using Y instead of logpY q). The second term is not a causal effect, but rather represents a selection term: it is proportional to the difference in the average value of Y p1q for “compliers” who would have positive outcomes only under treatment versus “always-takers” who would have positive outcomes regardless of treatment status. In many economic contexts, we may expect this selection effect to be negative. For example, we may suspect that individuals who would only get a job if they receive a particular training have lower ability, and hence lower values of Y p1q, than individuals who would have a job regardless of training status. The marginal effect τb thus only has an interpretation as an ATE along the intensive margin if either (a) there is no extensive margin effect (α “ 0) or (b) we are willing to assume that the selection term is zero. Angrist (2001) provided a similar decomposition (without imposing monotonicity), concluding that the two-part model “seems ill-suited for causal inference,” at least without further restrictions on the potential outcomes. See, also, Mullahy (2001) for additional discussion. E Details on Lee bounds using IV in Berkouwer and Dean (2022) We now describe in detail our approach for constructing Lee (2009)-type bounds in the IV setting of Berkouwer and Dean (2022). Estimating the instrument-complier distributions. The first step is to estimate the distri- bution of Y p0q and Y p1q for instrument-compliers. As shown in Abadie (2002), the CDF for Y p1q for instrument-compliers at a point y can be consistently estimated by using two-stage least squares to estimate the effect of treatment on the outcome Di 1rYi ď ys. The CDF for Y p0q for instrument- compliers can analogously be obtained using the outcome pDi ´ 1q1rYi ď ys. We estimate these TSLS regressions using analogues to (11) (except replacing arcsinhpYi q with the outcomes just de- scribed) for all values of y contained in the data. We thus obtain empirical estimates of the CDFs for instrument-compliers, F̂Y pdq pyq for d “ 0, 1. Constructing bounds. Note that if U „ U r0, 1s, then Y pdq „ FY´1 ´1 pdq pU q, where FY pdq puq :“ infty | FY pdq pyq ě uu. With this formulation in mind, Lee (2009)’s bounds for ErlogpY p1qq | Y p1q ą 0, Y p0q ą 0s can be written as ErlogpFY´1 p1q pU qq | U P rθN T , θN T ` θAT ss ď ErlogpY p1qq | Y p1q ą 0, Y p0q ą 0s 14
52	ď ErlogpFY´1p1q pU qq | U P r1 ´ θAT , 1ss, (E.1) where θAT “ P pY p1q ą 0, Y p0q ą 0q, θN T “ P pY p1q “ 0, Y p0q “ 0q, and θC “ P pY p1q ą 0, Y p0q “ 0q. We estimate the bounds in (E.1) by plugging in the estimated CDFs for instrument- compliers described above, as well as the values of θAT , θN T , θC implied by the estimated CDFs. We approximate the expectation over U by taking the average over 100,000 uniform draws.58 Finally, to compute the bounds on the treatment effect, we must estimate ErY p0q | Y p0q ą 0s. To do this, we use the fact that ErY p0q | Y p0q ą 0s “ ErFY´1p0q pU q | U P rθN T ` θC , 1ss. As before, we then estimate the right-hand-side in the previous display by plugging-in the estimated CDF for instrument-compliers, and simulating over 100,000 uniform draws. The Lee bounds for θIntensive are then obtained by subtracting the estimate of ErY p0q | Y p0q ą 0s from the estimates of the lower and upper bounds in (E.1). We estimate standard errors for the bounds using 1,000 draws from a non-parametric clustered bootstrap.59 F Appendix Tables and Figures – Appendix Table 1 contains information on the AER papers discussed. – Appendix Figure 1 shows how t-statistics change in the replication exercise. – Appendix Table 2 shows the analogue of Table 1 for logp1 ` Y q. 58 We note that in finite samples, the estimated CDF F̂Y pdq pyq may be non-monotonic. Nevertheless, the inverse F̂Y´1 pdq puq :“ infty | F̂Y pdq pyq ě uu remains well defined. 59 One complication that arises is that for some draws from the bootstrap distribution, the sign of the extensive margin can be the opposite of that in the original data. In our bootstrap procedure, we construct Lee-type bounds assuming monotonicity in whichever direction matches the bootstrapped data. The resulting bootstrap estimates of the bounds appear to be approximately normally distributed, but we think a formal theoretical evaluation of the bootstrap in this setting is an interesting topic for future work. 15
53	Paper Interprets Units as Original Units Quote About Percents / Notes % Azoulay et al (2019) Yes Publications (yearly) “In this case, coefficient estimates can be interpreted as elas- ticities, as an approximation.” Beerli et al (2021) Yes Patent applications (yearly) “The estimates thus reflect an approximate percentage in- crease.” Berkouwer and Dean (2022) Yes Weekly expenditure (dollars) “A 0.50 IHS reduction corresponds to a 39 percent reduction relative to the control group.” Cabral et al (2022) Yes Costs (dollar) per $10K risk-adjusted covered payroll Refers to estimates as “the elasticities reported in panel A” Carranza et al (2022) Yes Hours worked (weekly) “Weekly earnings increase by 34% (Table 1, column 3)” Faber & Gauber (2019) Yes Municipality GDP (1000s of Pesos) “A one standard deviation increase in tourism attractiveness increases local manufacturing GDP by about 40 percent.” Hjort and Poulsen (2019) Yes KB per second “We find that cable arrival increases measured speed in connected locations, relative to unconnected locations, by around 35 percent” Johnson (2020) Yes Violations (monthly) “[T]he regression coefficient estimates the ITT effect of a press release on the percent change in the number of viola- tions. The point estimate (-0.18) is identical to the baseline estimate in percent terms -0.40/2.29 = 17.5%).” Mirenda et al (2022) Yes Contract size (euros) “The amount of public funds awarded raises by 3.4 percent.” 16 Norris et al (2021) Yes Criminal charges “We measure both the extensive margin (using a binary in- dicator for the outcome ever occurring) and the intensive margin (taking the inverse hyperbolic sine, IHS, of the num- ber of times the outcome occurred, so the coefficient is in- terpreted as a percent change)” Ager et al (2021) No interpretation Wealth (1870 dollars) Arora et al (2021) No interpretation Publications (yearly) Bastos et al (2018) No interpretation Sales (yearly, euros) Fetzer et al (2021) No interpretation Incidents (quarterly) Moretti (2021) No interpretation Patents (yearly) Rogall (2021) No interpretation Perpetrators Cao and Chen (2022) No Rebellions per million population in 1600 They compute exppβ̂q´1 and multiply by the baseline mean, then interpret this as the effect in levels Appendix Table 1: Papers in the AER estimating effects for arcsinhpY q with selected quotes Note: this table lists papers in the AER estimating treatment effects for arcsinhpY q. The second column classifies papers by whether they interpret the units of the treatment effect as a percent/elasticity, with categories “yes”, “no”, or “no interpretation given.” The third column describes the units of the outcome before applying the arcsinh transformation, and the final column provides selected quotes and notes about the interpretation of the estimates. See Section 2.3 for details.
54	Appendix Figure 1: t-statistics for effect on arcsinhpY q, versus extensive margin t-statistic Original units 45 Deg Line 5 t−stat for ATE using arcsinh Units x 100 0 −5 −5 0 5 t−stat for Extensive Margin Note: this table shows the t-statistic for the extensive margin effect on the x-axis, and the t-statistic for the treatment effect using arcsinhpY q on the y-axis. The circle shows the t-statistic using the original units, whereas the arrow shows the change if we first multiply the units by 100 before applying the arcsinh transformation. We omit two papers where there is no extensive margin. The plot shows that the t-statistics are close to the 45 degree line when the extensive margin is not close to zero, and tend to become closer when the units are made larger. 17
55	Change from Treatment Effect Using: rescaling units: Paper logp1 ` Y q logp1 ` 100 ¨ Y q Ext. Margin Raw % Azoulay et al (2019) 0.002 0.015 0.003 0.012 529 Fetzer et al (2021) -0.138 -0.410 -0.059 -0.272 197 Johnson (2020) -0.139 -0.408 -0.057 -0.269 194 Carranza et al (2022) 0.166 0.415 0.055 0.249 149 Cao and Chen (2022) 0.032 0.076 0.010 0.044 136 Rogall (2021) 1.109 2.015 0.195 0.906 82 Moretti (2021) 0.041 0.067 0.000 0.026 64 Berkouwer and Dean (2022) -0.412 -0.484 0.010 -0.072 17 Arora et al (2021) 0.110 0.111 -0.001 0.001 1 Hjort and Poulsen (2019) 0.354 0.354 0.000 0.001 0 Appendix Table 2: Change in estimated treatment effects using logp1 ` Y q from re-scaling the outcome by a factor of 100 in papers published in the AER Note: this table repeats the exercise in Table 1 but replacing arcsinhpY q with logp1 ` Y q as the outcome in the second column, and arcsinhp100Y q with logp1`100Y q in the third column. The fourth column shows the estimated extensive margin effect, which is identical to the fourth column of Table 1. The final two columns show the raw difference and percentage difference between the second and third columns. The rows are sorted based on the percentage differences. Among the papers surveyed, which by construction report at least one specification using arcsinhpY q, Arora et al. (2021); Fetzer et al. (2021); Moretti (2021); Rogall (2021) also report specifications that contain logp1 ` Y q on the left-hand side, and Johnson (2020) reports a specification with logpc ` Y q on the left-hand side, where c is the first nonzero percentile of the distribution of the observed outcome variable. 18
56	References Abadie, Alberto, “Bootstrap Tests for Distributional Treatment Effects in Instrumental Variable Models,” Journal of the American Statistical Association, 2002, 97 (457), 284–292. Publisher: [American Statistical Association, Taylor & Francis, Ltd.]. Aczél, J., Lectures on Functional Equations and Their Applications, Academic Press, January 1966. Google-Books-ID: n7vckU_1tY4C. Ager, Philipp, Leah Boustan, and Katherine Eriksson, “The Intergenerational Effects of a Large Wealth Shock: White Southerners after the Civil War,” American Economic Review, 2021, 111 (11), 3767–94. Aihounton, Ghislain B D and Arne Henningsen, “Units of measurement and the inverse hyperbolic sine transformation,” The Econometrics Journal, June 2021, 24 (2), 334–351. Andrews, Isaiah and Conrad Miller, “Optimal Social Insurance with Heterogeneity,” 2013, p. 26. Angrist, Joshua D, “Estimation of Limited Dependent Variable Models With Dummy Endogenous Regressors,” Journal of Business & Economic Statistics, January 2001, 19 (1), 2–28. Publisher: Taylor & Francis _eprint: https://doi.org/10.1198/07350010152472571. Angrist, Joshua D. and Jorn-Steffen Pischke, Mostly Harmless Econometrics: An Empiricist’s Companion, Princeton: Princeton University Press, 2009. , Kathryn Graddy, and Guido W. Imbens, “The Interpretation of Instrumental Variables Estimators in Simultaneous Equations Models with an Application to the Demand for Fish,” The Review of Economic Studies, 2000, 67 (3), 499–527. Publisher: [Oxford University Press, Review of Economic Studies, Ltd.]. Arora, Ashish, Sharon Belenzon, and Lia Sheer, “Knowledge spillovers and corporate invest- ment in scientific research,” American Economic Review, 2021, 111 (3), 871–98. Athey, Susan, Peter J Bickel, Aiyou Chen, Guido Imbens, and Michael Pollmann, “Semiparametric estimation of treatment effects in randomized experiments,” Technical Report, National Bureau of Economic Research 2021. Azoulay, Pierre, Christian Fons-Rosen, and Joshua S Graff Zivin, “Does science advance one funeral at a time?,” American Economic Review, 2019, 109 (8), 2889–2920. Baily, Neil, “Some Aspects of Optimal Unemployment Insurance,” Journal of Public Economics, 1978, pp. 379–402. Bartlett, M. S., “The Use of Transformations,” Biometrics, 1947, 3 (1), 39–52. Publisher: [Wiley, International Biometric Society]. Bastos, Paulo, Joana Silva, and Eric Verhoogen, “Export destinations and input prices,” American Economic Review, 2018, 108 (2), 353–92. Beerli, Andreas, Jan Ruffner, Michael Siegenthaler, and Giovanni Peri, “The abolition of immigration restrictions and the performance of firms and workers: Evidence from Switzerland,” American Economic Review, 2021, 111 (3), 976–1012. 19
57	Bellemare, Marc F. and Casey J. Wichman, “Elasticities and the Inverse Hyperbolic Sine Transformation,” Oxford Bulletin of Economics and Statistics, 2020, 82 (1), 50–61. _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/obes.12325. Bellégo, Christophe, David Benatia, and Louis Pape, “Dealing with Logs and Zeros in Regression Models,” March 2022. arXiv:2203.11820 [econ, stat]. Belotti, Federico, Partha Deb, Willard G. Manning, and Edward C. Norton, “Twopm: Two-Part Models,” The Stata Journal, April 2015, 15 (1), 3–20. Publisher: SAGE Publications. Berkouwer, Susanna B and Joshua T Dean, “Credit, attention, and externalities in the adop- tion of energy efficient technologies by low-income households,” American Economic Review, 2022, 112 (10), 3291–3330. Burbidge, John B., Lonnie Magee, and A. Leslie Robb, “Alternative Transformations to Handle Extreme Values of the Dependent Variable,” Journal of the American Statistical Associ- ation, 1988, 83 (401), 123–127. Publisher: [American Statistical Association, Taylor & Francis, Ltd.]. Cabral, Marika, Can Cui, and Michael Dworsky, “The Demand for Insurance and Rationale for a Mandate: Evidence from Workers’ Compensation Insurance,” American Economic Review, 2022, 112 (5), 1621–68. Cao, Yiming and Shuo Chen, “Rebel on the Canal: Disrupted Trade Access and Social Conflict in China, 1650–1911,” American Economic Review, 2022, 112 (5), 1555–90. Card, David, Jochen Kluve, and Andrea Weber, “Active Labour Market Policy Evaluations: A Meta-Analysis,” The Economic Journal, November 2010, 120 (548), F452–F477. Carranza, Eliana, Robert Garlick, Kate Orkin, and Neil Rankin, “Job Search and Hiring with Limited Information about Workseekers’ Skills,” American Economic Review, 2022, 112 (11), 3547–83. Chetty, Raj, “A General Formula for the Optimal Level of Social Insurance,” Journal of Public Economics, November 2006, 90, 1879–1901. , Nathaniel Hendren, Patrick Kline, and Emmanuel Saez, “Where is the land of opportu- nity? The geography of intergenerational mobility in the United States,” The Quarterly Journal of Economics, 2014, 129 (4), 1553–1623. Publisher: Oxford University Press. Cohn, Jonathan B., Zack Liu, and Malcolm I. Wardlaw, “Count (and count-like) data in finance,” Journal of Financial Economics, November 2022, 146 (2), 529–551. de Brauw, Alan and Sylvan Herskowitz, “Income Variability, Evolving Diets, and Elasticity Es- timation of Demand for Processed Foods in Nigeria,” American Journal of Agricultural Economics, 2021, 103 (4), 1294–1313. _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/ajae.12139. Delius, Antonia and Olivier Sterck, “Cash Transfers and Micro-Enterprise Performance: Theory and Quasi-Experimental Evidence from Kenya,” SSRN Electronic Journal, 2020. Faber, Benjamin and Cecile Gaubert, “Tourism and economic development: Evidence from Mexico’s coastline,” American Economic Review, 2019, 109 (6), 2245–93. 20
58	Fan, Yanqin, Emmanuel Guerre, and Dongming Zhu, “Partial identification of functionals of the joint distribution of “potential outcomes”,” Journal of Econometrics, March 2017, 197 (1), 42–59. Fetzer, Thiemo, Pedro CL Souza, Oliver Vanden Eynde, and Austin L Wright, “Security transitions,” American Economic Review, 2021, 111 (7), 2275–2308. Gandhi, Amit, Zhentong Lu, and Xiaoxia Shi, “Estimating demand for differentiated products with zeroes in market share data,” Quantitative Economics, 2023, 14 (2), 381–418. _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.3982/QE1593. Gourieroux, Christian, Alain Monfort, and Alain Trognon, “Pseudo maximum likelihood methods: Applications to Poisson models,” Econometrica: Journal of the Econometric Society, 1984, pp. 701–720. Heckman, James J., “Sample Selection Bias as a Specification Error,” Econometrica, 1979, 47 (1), 153–161. Publisher: [Wiley, Econometric Society]. Hjort, Jonas and Jonas Poulsen, “The arrival of fast internet and employment in Africa,” American Economic Review, 2019, 109 (3), 1032–79. Imbens, Guido W and Joshua D Angrist, “Identification and estimation of local average treatment effects,” Econometrica, 1994, pp. 467–475. Johnson, Matthew S, “Regulation by shaming: Deterrence effects of publicizing violations of workplace safety and health laws,” American Economic Review, 2020, 110 (6), 1866–1904. Kahn-Lang, Ariella and Kevin Lang, “The Promise and Pitfalls of Differences-in-Differences: Reflections on 16 and Pregnant and Other Applications,” Journal of Business & Economic Statis- tics, 2020, 38 (3), 613–620. Lee, David S., “Training, Wages, and Sample Selection: Estimating Sharp Bounds on Treatment Effects,” The Review of Economic Studies, July 2009, 76 (3), 1071–1102. MacKinnon, James G. and Lonnie Magee, “Transforming the Dependent Variable in Regres- sion Models,” International Economic Review, 1990, 31 (2), 315–339. Publisher: [Economics Department of the University of Pennsylvania, Wiley, Institute of Social and Economic Research, Osaka University]. Mirenda, Litterio, Sauro Mocetti, and Lucia Rizzica, “The economic effects of mafia: firm level evidence,” American Economic Review, 2022, 112 (8), 2748–73. Moretti, Enrico, “The effect of high-tech clusters on the productivity of top inventors,” American Economic Review, 2021, 111 (10), 3328–75. Mullahy, John, “Estimation of Limited Dependent Variable Models with Dummy Endogenous Re- gressors: Simple Strategies for Empirical Practice: Comment,” Journal of Business & Economic Statistics, 2001, 19 (1), 23–25. Publisher: American Statistical Association, Taylor & Francis, Ltd. and Edward Norton, “Why Transform Y? The Pitfalls of Transformed Regressions with a Mass at Zero,” Oxford Bulletin of Economics and Statistics, 2023, Forthcoming. 21
59	Müller, Ulrich K., “A More Robust t-Test,” The Review of Economics and Statistics, February 2023, pp. 1–46. Norris, Samuel, Matthew Pecenco, and Jeffrey Weaver, “The effects of parental and sibling incarceration: Evidence from Ohio,” American Economic Review, 2021, 111 (9), 2926–63. Rambachan, Ashesh and Jonathan Roth, “A More Credible Approach to Parallel Trends,” The Review of Economic Studies, October 2023, 90 (5), 2555–2591. Rogall, Thorsten, “Mobilizing the masses for genocide,” American Economic Review, 2021, 111 (1), 41–72. Roth, Jonathan, “Pretest with Caution: Event-Study Estimates after Testing for Parallel Trends,” American Economic Review: Insights, September 2022, 4 (3), 305–322. and Pedro HC Sant’Anna, “When is parallel trends sensitive to functional form?,” Econo- metrica, 2023, 91 (2), 737–747. Sequeira, Sandra, “Corruption, Trade Costs, and Gains from Tariff Liberalization: Evidence from Southern Africa,” American Economic Review, October 2016, 106 (10), 3029–3063. Silva, J. M. C. Santos and Silvana Tenreyro, “The Log of Gravity,” The Review of Economics and Statistics, November 2006, 88 (4), 641–658. Thakral, Neil and Linh T Tô, “When Are Estimates Independent of Measurement Units?,” 2023. Tobin, James, “Estimation of Relationships for Limited Dependent Variables,” Econometrica, 1958, 26 (1), 24–36. Publisher: [Wiley, Econometric Society]. Williams, C. B., “The Use of Logarithms in the Interpretation of Certain Ento- mological Problems,” Annals of Applied Biology, 1937, 24 (2), 404–414. _eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1744-7348.1937.tb05042.x. Wooldridge, Jeffrey M., “Some Alternatives to the Box-Cox Regression Model,” International Economic Review, 1992, 33 (4), 935–955. Publisher: [Economics Department of the University of Pennsylvania, Wiley, Institute of Social and Economic Research, Osaka University]. Wooldridge, Jeffrey M, Econometric Analysis of Cross Section and Panel Data, MIT Press, 2010. , “Simple approaches to nonlinear difference-in-differences with panel data,” The Econometrics Journal, September 2023, 26 (3), C31–C66. Zhang, Junni L. and Donald B. Rubin, “Estimation of Causal Effects via Principal Stratifica- tion When Some Outcomes are Truncated by “Death”,” Journal of Educational and Behavioral Statistics, December 2003, 28 (4), 353–368. Publisher: American Educational Research Associa- tion. , , and Fabrizia Mealli, “Evaluating the effects of job training programs on wages through principal stratification,” in Tom Fomby, R. Carter Hill, Daniel L. Millimet, Jeffrey A. Smith, and Edward J. Vytlacil, eds., Modelling and Evaluating Treatment Effects in Econometrics, Vol. 21 of Advances in Econometrics, Emerald Group Publishing Limited, January 2008, pp. 117–145. 22
60	, , and , “Likelihood-Based Analysis of Causal Effects of Job-Training Programs Using Principal Stratification,” Journal of the American Statistical Association, March 2009, 104 (485), 166–176. 23
