issue_id	row_id	claim_id	citation_key	occurrence_id	issue_code	severity	claim_as_written_pt	source_supports_pt	mismatch_explanation_pt	printed_pages	pdf_page_indices	source_locator	evidence_path	recommended_revision_pt	needs_new_source	recommended_action
ISS-ROW-0173-01	ROW-0173	CLM-134	brynjolfsson_canaries_2025	CIT-036	AUTHOR_INFERENCE_UNSUPPORTED	MAJOR	A interpretação apresentada é que trabalhadores mais experientes acumulam mais conhecimento tácito e específico da firma.	O PDF sustenta que o conhecimento tácito consiste em dicas e truques idiossincráticos acumulados com a experiência e que trabalhadores mais velhos com conhecimento tácito acumulado podem sofrer menos substituição de tarefas.	A passagem não afirma que esse conhecimento seja específico da firma. A busca integral também não encontrou 'firm-specific' nem variantes equivalentes; a nota 5 diz apenas que uma habilidade prática pode ser aprendida no trabalho. Portanto, a qualificação sobre especificidade à firma extrapola a fonte.	p. 5	5	Section 1, Introduction, mechanism discussion and footnote 5	evidence_pages/ROW-0173.pdf	A interpretação apresentada é que trabalhadores mais experientes dispõem de mais conhecimento tácito — dicas e práticas idiossincráticas acumuladas com a experiência.	false	NARROW_CLAIM
ISS-ROW-0173-02	ROW-0173	CLM-134	brynjolfsson_canaries_2025	CIT-036	PDF_VERSION_MISMATCH	MINOR	A interpretação apresentada é que trabalhadores mais experientes acumulam mais conhecimento tácito e específico da firma.	A folha de rosto identifica o arquivo armazenado pelo mesmo título e pelos mesmos autores, datado de 26 de agosto de 2025.	O registro BibLaTeX e o registro de fonte datam o trabalho em 13 de novembro de 2025, mas o PDF armazenado está datado de 26 de agosto de 2025. A auditoria usa a versão efetivamente anexada e sua paginação.	p. 1	1	Title page	evidence_pages/ROW-0173.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 ou alinhar o registro bibliográfico e a paginação à versão armazenada de 26 de agosto de 2025.	false	REPLACE_SOURCE
ISS-ROW-0174-01	ROW-0174	CLM-135	brynjolfsson_canaries_2025	CIT-036	PDF_VERSION_MISMATCH	MINOR	Se a IA substitui conhecimento codificado, trabalhadores jovens podem ser mais vulneráveis.	O PDF armazenado sustenta integralmente a afirmação condicional nas pp. 4–5, apresentando explicitamente o mecanismo como uma possibilidade.	O registro e a entrada BibLaTeX datam o trabalho em 13 de novembro de 2025, mas a página de rosto do PDF armazenado informa 26 de agosto de 2025. Título, autores e tipo de working paper coincidem; a divergência diz respeito à versão/data exata e não altera o apoio substantivo desta afirmação.	p. 1	1	Title page	evidence_pages/ROW-0174.pdf	Manter a afirmação condicional e reconciliar a referência com o anexo: corrigir a data bibliográfica para 26 de agosto de 2025 se este PDF for mantido, ou substituir o anexo pela versão correspondente a 13 de novembro de 2025.	false	MANUAL_REVIEW
ISS-ROW-0175-01	ROW-0175	CLM-136	brynjolfsson_canaries_2025	CIT-036	PDF_VERSION_MISMATCH	MINOR	As faixas 22–25, 26–30, 31–34, 35–40, 41–49 e 50 anos ou mais foram inspiradas no artigo de referência.	O PDF armazenado apresenta na Figura 1 exatamente as seis faixas etárias indicadas na afirmação.	A identidade e o conteúdo relevante correspondem, mas o registro da fonte e a entrada BibLaTeX congelados datam o trabalho em 13 de novembro de 2025, enquanto a folha de rosto do PDF anexado informa 26 de agosto de 2025. O anexo é, portanto, uma versão anterior do mesmo working paper.	p. 1	1	Title page (version date)	evidence_pages/ROW-0175.pdf	Alinhar o registro bibliográfico à versão anexada, datada de 26/08/2025, ou substituir o anexo pela versão de 13/11/2025; na versão escolhida, confirmar novamente a permanência das mesmas faixas etárias.	false	REPLACE_SOURCE
ISS-ROW-0176-01	ROW-0176	CLM-137	benjamini_controlling_1995	CIT-037	GENERALIZATION_OVERCLAIM	MAJOR	O procedimento de Benjamini e Hochberg (1995) controla a taxa de falsas descobertas.	O Teorema 1 demonstra que o procedimento controla a FDR em q* quando as estatísticas de teste são independentes, para qualquer configuração de hipóteses nulas falsas.	A afirmação omite a hipótese de independência que condiciona o resultado provado na fonte e, assim, apresenta como irrestrita uma garantia estabelecida apenas nesse escopo.	p. 293	6	Section 3.1, “The Procedure,” Theorem 1	evidence_pages/ROW-0176.pdf	Sob independência das estatísticas de teste, o procedimento de Benjamini e Hochberg (1995) controla a taxa de falsas descobertas no nível q*.	false	NARROW_CLAIM
ISS-ROW-0178-01	ROW-0178	CLM-139	teutloff_winners_2025	CIT-038	WRONG_PERIOD	MAJOR	Teutloff et al. (2025) adotam um placebo temporal que data um evento falso em dezembro de 2021.	Teutloff et al. adotam um teste de tempo de tratamento placebo, excluem integralmente o período pós-ChatGPT e fixam o tratamento placebo em 30 de maio de 2022.	A alegação acerta o uso do placebo temporal, mas atribui a ele dezembro de 2021; a fonte informa explicitamente 30 de maio de 2022. A data incorreta altera a descrição do desenho de falsificação.	p. 12	12	Section 3.2.4, ‘Sensitivity analyses’, paragraph ‘Placebo tests’	evidence_pages/ROW-0178.pdf	Teutloff et al. (2025) adotam um placebo temporal que exclui integralmente o período pós-ChatGPT e fixa o tratamento placebo em 30 de maio de 2022.	false	REWRITE_CLAIM
ISS-ROW-0184-01	ROW-0184	CLM-145	brynjolfsson_canaries_2025	CIT-040	GENERALIZATION_OVERCLAIM	MAJOR	Brynjolfsson, Chandar e Chen (2025) não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas.	A fonte estima regressões separadas por idade. Para trabalhadores de 22 a 25 anos, os quintis mais expostos apresentam queda relativa de 12 pontos log, grande e estatisticamente significativa; para os demais grupos, as estimativas são geralmente menores e não significativas.	A fonte não reporta um teste agregado por exposição reunindo todas as idades. A redação elimina a heterogeneidade etária e transforma a ausência geral de significância nos grupos mais velhos em uma conclusão agregada, apesar do resultado significativo para 22 a 25 anos.	pp. 13, 19	13, 19	Section 4.2, discussion of Figures 4-5; Section 4.4, paragraph preceding Figure 9	evidence_pages/ROW-0184.pdf	Brynjolfsson, Chandar e Chen (2025) encontram uma queda relativa grande e estatisticamente significativa no emprego de trabalhadores de 22 a 25 anos nos quintis de maior exposição à IA; para os demais grupos etários, as estimativas são geralmente menores e não significativas.	false	NARROW_CLAIM
ISS-ROW-0184-02	ROW-0184	CLM-145	brynjolfsson_canaries_2025	CIT-040	PDF_VERSION_MISMATCH	MINOR	Brynjolfsson, Chandar e Chen (2025) não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas.	O PDF armazenado tem o mesmo título e os mesmos autores da entrada bibliográfica, mas sua folha de rosto o data de 26 de agosto de 2025.	A entrada BibLaTeX está datada de 13 de novembro de 2025, enquanto o PDF armazenado identifica uma versão anterior, de 26 de agosto de 2025.	p. 1	1	Title page	evidence_pages/ROW-0184.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 ou corrigir a data da entrada bibliográfica para a versão de 26 de agosto de 2025, após confirmar qual versão deve ser citada.	false	REPLACE_SOURCE
ISS-ROW-0185-01	ROW-0185	CLM-146	brynjolfsson_canaries_2025	CIT-040	GENERALIZATION_OVERCLAIM	MAJOR	Brynjolfsson, Chandar e Chen (2025) enfrentam um problema de tendências paralelas.	A fonte reconhece, na amostra longa, uma preocupação de pré-tendência para as medidas de Eloundou et al.: o quintil mais exposto tinha crescimento mais lento desde cerca de 2020. Ela também informa que o padrão não ocorre com as medidas da Anthropic, que as tendências não eram sistematicamente ordenadas por exposição antes de 2022 e que variação adicional seria necessária para estimar efeitos causais plausíveis.	A afirmação converte uma preocupação específica de uma medida de exposição em um problema geral do estudo. Ela omite os resultados alternativos que mitigam a preocupação e atribui à fonte a linguagem de ‘tendências paralelas’, que não aparece no texto e pressupõe uma leitura causal mais forte do que a adotada pelos autores.	pp. 4, 19, 24, 27 e 42	4, 19, 24, 27, 42	Introductory summary of Fact 6 (p. 4); Poisson event-study specification (p. 19); Section 4.6, Longer Sample (p. 24); conclusion (p. 27); Figure A8 (p. 42)	evidence_pages/ROW-0185.pdf	Reescrever como: ‘Na amostra longa, Brynjolfsson, Chandar e Chen (2025) reconhecem uma preocupação de pré-tendência específica da medida de exposição de Eloundou et al.: o quintil mais exposto apresentava crescimento mais lento desde cerca de 2020; esse padrão não aparece nas medidas da Anthropic.’	false	NARROW_CLAIM
ISS-ROW-0185-02	ROW-0185	CLM-146	brynjolfsson_canaries_2025	CIT-040	PDF_VERSION_MISMATCH	MINOR	Brynjolfsson, Chandar e Chen (2025) enfrentam um problema de tendências paralelas.	O arquivo armazenado é um working paper com o título e os três autores esperados, datado de 26 de agosto de 2025 na página de rosto.	O registro bibliográfico e o registro da fonte informam 13 de novembro de 2025, mas o PDF armazenado traz 26 de agosto de 2025. Trata-se do mesmo trabalho em uma versão anterior à versão datada no registro, de modo que conteúdo e paginação devem ser atribuídos explicitamente ao arquivo de 26 de agosto.	p. 1	1	Title page	evidence_pages/ROW-0185.pdf	Alinhar o anexo e o registro bibliográfico: substituir o PDF pela versão de 13 de novembro de 2025 ou ajustar a data do registro para a versão efetivamente auditada, preservando a paginação correspondente.	false	REPLACE_SOURCE
ISS-ROW-0186-01	ROW-0186	CLM-147	brynjolfsson_canaries_2025	CIT-040	GENERALIZATION_OVERCLAIM	MAJOR	No estudo, ocupações altamente expostas foram afetadas pela pandemia de Covid-19 de maneira distinta.	Somente para a medida de Eloundou et al. (2024), o estudo observa como preocupação que o quintil mais exposto teve crescimento mais lento a partir de cerca de 2020. O padrão não aparece nas medidas da Anthropic, e o próprio resumo dos resultados afirma ausência de previsão relevante da exposição durante a Covid-19.	A afirmação transforma uma preocupação restrita a uma medida específica em conclusão geral sobre ocupações altamente expostas, omitindo os resultados contrários das demais medidas e a síntese explícita do estudo.	pp. 4, 24, 42–45	4, 24, 42, 43, 44, 45	Introduction (sixth fact); Section 4.6, Longer Sample; Figures A8–A11	evidence_pages/ROW-0186.pdf	Restringir a frase à medida correspondente: “Na extensão da amostra baseada na medida de Eloundou et al. (2024), o quintil mais exposto apresentou crescimento mais lento a partir de cerca de 2020; esse padrão não aparece nas medidas da Anthropic.”	false	NARROW_CLAIM
ISS-ROW-0186-02	ROW-0186	CLM-147	brynjolfsson_canaries_2025	CIT-040	CAUSAL_OVERCLAIM	MAJOR	No estudo, ocupações altamente expostas foram afetadas pela pandemia de Covid-19 de maneira distinta.	O estudo descreve diferenças temporais em uma medida a partir de cerca de 2020 e testa explicações alternativas, mas não identifica um efeito causal diferencial da pandemia sobre as ocupações mais expostas.	A expressão “foram afetadas pela pandemia” atribui à Covid-19 um efeito diferencial que a fonte não estima nem conclui; a formulação do artigo é associativa e, no conjunto das medidas, aponta ausência de diferença relevante durante o pico pandêmico.	pp. 4, 24, 42–45	4, 24, 42, 43, 44, 45	Introduction (sixth fact); Section 4.6, Longer Sample; Figures A8–A11	evidence_pages/ROW-0186.pdf	Remover a atribuição causal à pandemia ou acrescentar uma fonte que identifique explicitamente um efeito diferencial da Covid-19 por exposição ocupacional.	true	ADD_SOURCE
ISS-ROW-0186-03	ROW-0186	CLM-147	brynjolfsson_canaries_2025	CIT-040	PDF_VERSION_MISMATCH	MINOR	No estudo, ocupações altamente expostas foram afetadas pela pandemia de Covid-19 de maneira distinta.	O PDF armazenado identifica-se na folha de rosto como versão de 26 de agosto de 2025.	A entrada BibLaTeX congelada registra 13 de novembro de 2025, mas o anexo armazenado é uma versão anterior, datada de 26 de agosto de 2025.	p. 1	1	Title page	evidence_pages/ROW-0186.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 ou alinhar a entrada bibliográfica à versão de 26 de agosto de 2025 e revalidar conteúdo e paginação.	false	REPLACE_SOURCE
ISS-ROW-0187-01	ROW-0187	CLM-148	brynjolfsson_canaries_2025	CIT-040	CAUSAL_OVERCLAIM	MAJOR	O efeito diferencial da pandemia sobre ocupações altamente expostas contamina a linha de base anterior ao ChatGPT.	A fonte registra que, na medida de Eloundou et al. (2024), o quintil mais exposto apresentava crescimento mais lento do emprego desde cerca de 2020, mas não identifica a pandemia como causa; em sua síntese, afirma que a exposição não previu de modo relevante os resultados de emprego durante o choque da Covid-19.	A formulação transforma uma correlação temporal e uma preocupação de pré-tendência em um efeito causal diferencial da pandemia, mecanismo que o artigo não estima nem conclui.	pp. 4, 24, 42–43	4, 24, 42, 43	Introduction (Fact 6 summary); Section 4.6, Longer Sample; Figures A8–A9	evidence_pages/ROW-0187.pdf	Retirar a atribuição causal à pandemia e descrever o achado como uma preocupação de tendência prévia específica à medida de Eloundou et al. (2024).	false	REWRITE_CLAIM
ISS-ROW-0187-02	ROW-0187	CLM-148	brynjolfsson_canaries_2025	CIT-040	GENERALIZATION_OVERCLAIM	MAJOR	O efeito diferencial da pandemia sobre ocupações altamente expostas contamina a linha de base anterior ao ChatGPT.	A preocupação de crescimento prévio mais lento é apresentada para o quintil mais exposto segundo Eloundou et al. (2024); o artigo afirma que ela não aparece nas medidas de exposição da Anthropic.	A frase apresenta o problema como geral para ocupações altamente expostas, embora a fonte o limite a uma medida de exposição e mostre pré-tendências comparáveis nas medidas alternativas.	pp. 24, 42–43	24, 42, 43	Section 4.6, Longer Sample; Figures A8–A9	evidence_pages/ROW-0187.pdf	Limitar explicitamente a ressalva à medida de Eloundou et al. (2024) e informar que o mesmo padrão não aparece nas medidas da Anthropic.	false	NARROW_CLAIM
ISS-ROW-0187-03	ROW-0187	CLM-148	brynjolfsson_canaries_2025	CIT-040	PDF_VERSION_MISMATCH	MINOR	O efeito diferencial da pandemia sobre ocupações altamente expostas contamina a linha de base anterior ao ChatGPT.	O PDF armazenado tem o mesmo título e autores da entrada e se identifica na capa com a data de 26 de agosto de 2025.	A entrada BibLaTeX congelada data o working paper em 13 de novembro de 2025, enquanto o anexo armazenado está datado de 26 de agosto de 2025; portanto, a data/versão do anexo não coincide com a do registro.	p. 1	1	Title page	evidence_pages/ROW-0187.pdf	Harmonizar o registro com a versão efetivamente citada: atualizar a data para 2025-08-26 ou anexar e auditar a versão correspondente a 2025-11-13.	false	MANUAL_REVIEW
ISS-ROW-0188-01	ROW-0188	CLM-149	humlum_still_2025	CIT-041	PDF_VERSION_MISMATCH	MAJOR	Humlum e Vestergaard (2025) utilizam dados administrativos da Dinamarca.	A versão armazenada afirma explicitamente que pesquisas representativas de adoção são vinculadas a registros administrativos do mercado de trabalho na Dinamarca.	O conteúdo sustenta a afirmação, mas o PDF armazenado não corresponde à entrada BibLaTeX congelada: o anexo é o Working Paper No. 2025-56 do Becker Friedman Institute, intitulado Large Language Models, Small Labor Market Effects e atualizado em setembro de 2025, enquanto a bibliografia descreve o NBER Working Paper 33777, Still waters, rapid currents, de maio de 2025.	capa	1	Capa da versão BFI	evidence_pages/ROW-0188.pdf	Manter a afirmação substantiva, mas substituir o anexo pela versão exata do NBER Working Paper 33777 descrita na bibliografia e então reconferir a paginação.	true	REPLACE_SOURCE
ISS-ROW-0189-01	ROW-0189	CLM-150	humlum_still_2025	CIT-041	PDF_VERSION_MISMATCH	MAJOR	Humlum e Vestergaard (2025) reportam efeitos nulos e precisos sobre ganhos mesmo dois anos após o ChatGPT.	O PDF armazenado sustenta diretamente efeitos nulos e precisos sobre ganhos e horas no horizonte de dois anos após o lançamento do ChatGPT.	A entrada BibLaTeX identifica ‘Still waters, rapid currents’, NBER Working Paper No. 33777, de maio de 2025. O arquivo armazenado é ‘Large Language Models, Small Labor Market Effects’, Becker Friedman Institute Working Paper No. 2025-56, datado de 22 de setembro de 2025. Embora o conteúdo substantivo apoie a afirmação, título, série, data da versão e paginação do anexo não correspondem ao registro congelado.	capa (sem paginação) e p. 1 (folha de rosto)	1-2	Capa e folha de rosto.	evidence_pages/ROW-0189.pdf	Manter a afirmação, mas substituir o anexo pela versão NBER Working Paper No. 33777 de maio de 2025 ou atualizar a entrada bibliográfica para a versão BFI efetivamente armazenada; depois, revisar a paginação citada.	false	REPLACE_SOURCE
ISS-ROW-0190-01	ROW-0190	CLM-151	humlum_still_2025	CIT-041	PDF_VERSION_MISMATCH	MAJOR	Humlum e Vestergaard (2025) reportam efeitos nulos e precisos sobre horas trabalhadas mesmo dois anos após o ChatGPT.	A versão armazenada informa que os registros cobrem horas trabalhadas até dezembro de 2024, dois anos após o lançamento do ChatGPT, e que as estimativas de diferenças-em-diferenças para horas registradas são zeros estimados com precisão, com intervalos de confiança que excluem efeitos médios superiores a 2%.	A entrada BibLaTeX congelada descreve o NBER Working Paper nº 33777, Still waters, rapid currents: Early labor market transformation under generative AI, de maio de 2025. O PDF armazenado se identifica como Becker Friedman Institute Working Paper nº 2025-56, Large Language Models, Small Labor Market Effects, atualizado em setembro de 2025 e datado de 22 de setembro de 2025. Portanto, o conteúdo sustenta a afirmação, mas o anexo não corresponde à identidade e à versão bibliográfica congeladas.	capa sem numeração; p. 1 (folha de título)	1-2	Capa e folha de título	evidence_pages/ROW-0190.pdf	Manter a afirmação, mas substituir o anexo pelo NBER Working Paper nº 33777, de maio de 2025, correspondente à entrada BibLaTeX congelada. Se a intenção for citar a versão BFI armazenada, atualizar a referência bibliográfica para o Working Paper nº 2025-56, de 22 de setembro de 2025, e revisar a paginação.	false	REPLACE_SOURCE
ISS-ROW-0191-01	ROW-0191	CLM-152	chandar_tracking_2025	CIT-042	GENERALIZATION_OVERCLAIM	MINOR	Análises de Chandar (2025) com a Current Population Survey dos Estados Unidos não identificam diferenças sistemáticas entre ocupações expostas e não expostas.	Com dados mensais da CPS, o artigo encontra pouca evidência, em média e entre quartis, de perda de emprego ou de crescimento mais lento dos rendimentos nas ocupações mais expostas desde o lançamento do ChatGPT.	A dissertação transforma uma comparação graduada entre quartis de exposição, restrita a emprego e rendimentos no período pós-ChatGPT, em uma oposição binária e geral entre ocupações ‘expostas’ e ‘não expostas’. A fonte também ressalta heterogeneidade dentro do quartil mais exposto.	pp. 5–8	5–8	Sections 3.2 and 4.1; Table 1; Figure 1	evidence_pages/ROW-0191.pdf	Com dados da Current Population Survey dos Estados Unidos, Chandar (2025) encontra, em média, pouca evidência de perda de emprego ou de crescimento mais lento dos rendimentos nas ocupações mais expostas à IA em relação às menos expostas no período pós-ChatGPT, embora haja heterogeneidade entre ocupações.	false	NARROW_CLAIM
ISS-ROW-0195-01	ROW-0195	CLM-156	hosseini_maasoum_generative_2025	CIT-044	WRONG_POPULATION	MAJOR	A contração do emprego em firmas que adotam IA decorre sobretudo da desaceleração das contratações.	O estudo mostra que a contração do emprego júnior em firmas adotantes de IA generativa é impulsionada principalmente pela desaceleração das admissões de trabalhadores juniores; os desligamentos de juniores também caem e compensam parcialmente esse efeito.	A afirmação omite o qualificador 'júnior' e apresenta o mecanismo como se valesse para o emprego total das firmas. Na Seção 5.5, os desfechos são o número de admissões de juniores, o número de desligamentos de juniores e a taxa de promoção de juniores. O artigo, portanto, sustenta o mecanismo para o estoque de emprego júnior, não para todo o emprego da firma.	pp. 40–41	40, 41	Section 5.5, Decomposing the Decline in Junior Employment into Flows; Equation (15); Table 4; Conclusion	evidence_pages/ROW-0195.pdf	Nas firmas adotantes de IA generativa, a contração do emprego júnior decorre sobretudo da desaceleração das admissões de trabalhadores juniores, enquanto a queda dos desligamentos de juniores amortece parcialmente essa contração.	false	NARROW_CLAIM
ISS-ROW-0196-01	ROW-0196	CLM-157	hosseini_maasoum_generative_2025	CIT-044	GENERALIZATION_OVERCLAIM	MAJOR	A desaceleração das contratações em firmas que adotam IA é acompanhada por queda nos desligamentos.	Entre trabalhadores juniores, após 2023T1, firmas adotantes registram cerca de 4,0 contratações a menos e 1,1 desligamento a menos por trimestre em relação às firmas não adotantes.	A direção dos dois fluxos é compatível, mas a frase generaliza o resultado para as firmas sem explicitar que as variáveis são apenas contratações e desligamentos de trabalhadores juniores e que os coeficientes são relativos às firmas não adotantes. O artigo não demonstra essa combinação para o quadro total de empregados.	pp. 40–41	40-41	Section 5.5, Equation 15, and Table 4	evidence_pages/ROW-0196.pdf	Nos dados de Hosseini Maasoum e Lichtinger, após 2023T1, firmas adotantes de IA generativa registram, em relação às não adotantes, menor contratação de trabalhadores juniores e menor número de desligamentos de juniores.	false	NARROW_CLAIM
ISS-ROW-0197-01	ROW-0197	CLM-158	klein_teeselink_generative_2025	CIT-045	GENERALIZATION_OVERCLAIM	MINOR	No Reino Unido, Klein Teeselink (2025) documenta redução do emprego.	A fonte documenta uma redução diferencial do emprego total entre firmas britânicas mais expostas a LLMs: a queda torna-se estatisticamente significativa cerca de 18 meses após o ChatGPT, e a estimativa média é de 0,3% por desvio-padrão adicional de exposição, com significância apenas marginal.	Sem o qualificador de exposição, a frase pode ser lida como evidência de queda agregada do emprego em todo o Reino Unido. O desenho e os resultados sustentam uma redução relativa associada à maior exposição das firmas, não uma contração nacional indistinta.	pp. 13–14	13-14	Section 4.1, ‘Firm-Level Employment Effects,’ Figure 1 and accompanying text	evidence_pages/ROW-0197.pdf	No Reino Unido, Klein Teeselink (2025) estima que maior exposição das firmas a LLMs está associada a uma redução gradual do emprego total, concentrada em posições juniores.	false	NARROW_CLAIM
ISS-ROW-0197-02	ROW-0197	CLM-158	klein_teeselink_generative_2025	CIT-045	PDF_VERSION_MISMATCH	MINOR	No Reino Unido, Klein Teeselink (2025) documenta redução do emprego.	A folha de rosto identifica a mesma obra e o mesmo autor, mas data o PDF armazenado em 21 de dezembro de 2025.	O registro da fonte e a entrada BibLaTeX reproduzida datam o trabalho em 22 de setembro de 2025, enquanto a folha de rosto do PDF armazenado exibe 21 de dezembro de 2025. O anexo é, portanto, uma revisão posterior à versão descrita pelos metadados congelados.	p. 1	1	Title page (version date)	evidence_pages/ROW-0197.pdf	Reconciliar os metadados bibliográficos com a revisão armazenada de 21 de dezembro de 2025 ou anexar a versão de 22 de setembro de 2025; a correção não exige nova fonte substantiva.	false	MANUAL_REVIEW
ISS-ROW-0198-01	ROW-0198	CLM-159	klein_teeselink_generative_2025	CIT-045	PDF_VERSION_MISMATCH	MINOR	No Reino Unido, Klein Teeselink (2025) documenta redução das novas vagas.	O manuscrito armazenado sustenta diretamente a redução de novas vagas nas ocupações britânicas mais expostas a LLMs.	A entrada BibLaTeX e o registro da fonte estão datados de 22/09/2025, enquanto a capa do PDF congelado, com o mesmo título e autor, identifica uma revisão posterior datada de 21/12/2025. A diferença de versão não altera o suporte substantivo desta afirmação.	p. 1	1	Title page	evidence_pages/ROW-0198.pdf	Manter a afirmação substantiva e reconciliar o registro bibliográfico com a revisão armazenada de 21/12/2025.	false	MANUAL_REVIEW
ISS-ROW-0199-01	ROW-0199	CLM-160	klein_teeselink_generative_2025	CIT-045	PDF_VERSION_MISMATCH	MINOR	Klein Teeselink (2025) descreve a redução das vagas como gradual.	O PDF armazenado sustenta integralmente a afirmação substantiva em sua versão datada de 21 de dezembro de 2025.	A entrada BibLaTeX e o registro congelado datam a fonte em 22 de setembro de 2025, enquanto a folha de rosto do PDF armazenado traz 21 de dezembro de 2025. Trata-se de uma versão posterior do mesmo manuscrito; a divergência não altera o apoio substantivo observado, mas a versão citada e o anexo não estão perfeitamente alinhados.	p. 1	1	Title page	evidence_pages/ROW-0199.pdf	Alinhar a referência e o anexo: atualizar a data bibliográfica para 21 de dezembro de 2025 se esta for a versão pretendida, ou substituir o PDF pela versão de 22 de setembro de 2025; manter a afirmação substantiva.	false	MANUAL_REVIEW
ISS-ROW-0200-01	ROW-0200	CLM-161	klein_teeselink_generative_2025	CIT-045	PDF_VERSION_MISMATCH	MINOR	A redução das vagas apresenta cronologia semelhante à redução do estoque de emprego.	O PDF armazenado contém suporte substantivo à afirmação e traz o mesmo título e autor do registro, mas identifica o manuscrito como datado de 21/12/2025.	A entrada BibLaTeX e o registro congelado informam 22/09/2025, enquanto a página de rosto do PDF armazenado informa 21/12/2025. O anexo é, portanto, uma versão posterior à descrita pela bibliografia.	p. 1	1	Title page	evidence_pages/ROW-0200.pdf	Atualizar a data da referência para a versão armazenada de 21/12/2025 ou substituir o anexo pela versão de 22/09/2025 efetivamente descrita no registro.	false	MANUAL_REVIEW
ISS-ROW-0201-01	ROW-0201	CLM-162	klein_teeselink_generative_2025	CIT-045	PDF_VERSION_MISMATCH	MINOR	A redução das vagas não antecede todo e qualquer ajuste no emprego.	O PDF sustenta as premissas cronológicas da afirmação e sua folha de rosto identifica uma versão de working paper datada de 21 de dezembro de 2025.	A entrada BibLaTeX congelada e o registro da fonte datam o trabalho em 22 de setembro de 2025, enquanto o PDF armazenado traz 21 de dezembro de 2025 na folha de rosto. Trata-se do mesmo autor e título, porém de uma versão posterior à descrita na referência.	p. 1	1	Title page	evidence_pages/ROW-0201.pdf	Atualizar a data e o versionamento da referência para corresponder ao PDF de 21 de dezembro de 2025 ou anexar a versão de 22 de setembro de 2025 efetivamente descrita pela entrada congelada.	false	MANUAL_REVIEW
ISS-ROW-0202-01	ROW-0202	CLM-163	brynjolfsson_canaries_2025	CIT-046	PDF_VERSION_MISMATCH	MINOR	Brynjolfsson, Chandar e Chen (2025) não encontram efeitos diferenciais por sexo nos Estados Unidos.	O PDF armazenado sustenta a afirmação substantiva: descreve como semelhantes os resultados separados para homens e mulheres em dados de trabalhadores nos Estados Unidos.	A entrada BibLaTeX fixa a data em 13/11/2025, mas a folha de rosto do PDF armazenado está datada de 26/08/2025. O título e os autores coincidem, porém o anexo corresponde a uma versão anterior ou diferente da versão registrada.	p. 1	1	Title page (stored PDF date)	evidence_pages/ROW-0202.pdf	Substituir o anexo pelo PDF correspondente à versão de 13/11/2025 ou, se a versão de 26/08/2025 for a pretendida, corrigir a data do registro bibliográfico.	false	REPLACE_SOURCE
ISS-ROW-0205-01	ROW-0205	CLM-166	brynjolfsson_canaries_2025	CIT-048	PDF_VERSION_MISMATCH	MAJOR	Os estudos de Brynjolfsson, Chandar e Chen (2025), Hosseini Maasoum e Lichtinger (2025) e Klein Teeselink (2025) não apresentam estimativas causais desagregadas por raça.	O PDF armazenado, datado de 26/08/2025, sustenta o componente substantivo referente a Brynjolfsson, Chandar e Chen: não apresenta estimativas causais desagregadas por raça.	A entrada BibLaTeX registra 13/11/2025, mas a página de rosto do PDF armazenado registra 26/08/2025; o anexo é uma versão anterior da mesma working paper.	p. 1	1	Title page	evidence_pages/ROW-0205.pdf	Substituir o anexo pela versão de 13/11/2025 e reauditar; se a versão de 26/08/2025 for deliberada, alinhar a data da referência.	false	REPLACE_SOURCE
ISS-ROW-0207-01	ROW-0207	CLM-166	klein_teeselink_generative_2025	CIT-050	PDF_VERSION_MISMATCH	MINOR	Os estudos de Brynjolfsson, Chandar e Chen (2025), Hosseini Maasoum e Lichtinger (2025) e Klein Teeselink (2025) não apresentam estimativas causais desagregadas por raça.	A versão armazenada sustenta, para Klein Teeselink, a ausência de estimativas causais desagregadas por raça.	O registro e a entrada BibLaTeX congelados datam o trabalho em 22/09/2025, mas a página de rosto do PDF armazenado informa 21/12/2025. Título e autoria coincidem; trata-se de uma revisão posterior do mesmo working paper, e essa diferença de versão não altera mecanicamente o juízo substantivo.	p. 1	1	Title page	evidence_pages/ROW-0207.pdf	Se o PDF armazenado for mantido, atualizar a data bibliográfica para 2025-12-21; alternativamente, substituir o anexo pela versão datada de 2025-09-22 correspondente ao registro congelado.	false	MANUAL_REVIEW
ISS-ROW-0208-01	ROW-0208	CLM-167	brynjolfsson_canaries_2025	CIT-051	PDF_VERSION_MISMATCH	MAJOR	Brynjolfsson, Chandar e Chen (2025) adotam a classificação etária reproduzida nos painéis adicionais do apêndice da dissertação.	O PDF armazenado mostra diretamente a classificação etária adotada pelos autores, em seis grupos, na Figura 3.	O registro BibLaTeX congelado está datado de 13 de novembro de 2025, mas a folha de rosto do PDF armazenado identifica a versão como 26 de agosto de 2025. Título e autores coincidem, porém o anexo não corresponde à versão datada no registro bibliográfico.	p. 1	1	Title page (stored version date)	evidence_pages/ROW-0208.pdf	Substituir o anexo pela versão de 13 de novembro de 2025 ou, se a versão de 26 de agosto de 2025 for a efetivamente citada, corrigir a data bibliográfica e reconferir a paginação.	true	REPLACE_SOURCE
