claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id	queue_status	claim_row_sha256	bibliography_entry_sha256	source_type	source_path	source_sha256	worker_prompt_path	worker_prompt_sha256
CLM-147	CIT-040	5.1 Resultados médios nacionais	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	No estudo, ocupações altamente expostas foram afetadas pela pandemia de Covid-19 de maneira distinta.	Brynjolfsson, Chandar e Chen (2025), principal referência desta seção, também não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas e enfrentam o mesmo problema de tendências paralelas: ocupações altamente expostas foram atingidas de forma distinta pela pandemia de Covid-19, o que contamina a linha de base anterior ao ChatGPT.			ROW-0186	COMPLETED	5796280c7a6690d3fafa3452ba5e96632284eb36e1741a939957e647a0e787d3	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0186.md	9e99e94832abc5c6e5c2616d6dc1570bf7020f0b3d4be6cadaf54a0139cdc5ed
CLM-148	CIT-040	5.1 Resultados médios nacionais	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	O efeito diferencial da pandemia sobre ocupações altamente expostas contamina a linha de base anterior ao ChatGPT.	Brynjolfsson, Chandar e Chen (2025), principal referência desta seção, também não encontram diferenças significativas no emprego agregado entre ocupações mais e menos expostas e enfrentam o mesmo problema de tendências paralelas: ocupações altamente expostas foram atingidas de forma distinta pela pandemia de Covid-19, o que contamina a linha de base anterior ao ChatGPT.			ROW-0187	COMPLETED	399e7aa2293ae6a0538e9fbf3fb35bc8ec98d2586fde7fc8e9b50a7f67a11fed	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0187.md	cb7d324b137f367b97139da0ee3cfa5a4301abdc39cf3f829f2a10e72aa52318
CLM-149	CIT-041	5.1 Resultados médios nacionais	13	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Humlum e Vestergaard (2025) utilizam dados administrativos da Dinamarca.	Humlum e Vestergaard (2025), com dados administrativos da Dinamarca, reportam efeitos nulos e precisos sobre ganhos e horas mesmo dois anos após o ChatGPT;			ROW-0188	COMPLETED	395a490d5e6764d69556e03c74f36f9d4783d17d879d3db3dc8ea8ec1c084336	ecce94f508c2d514aeb8a143a0288512be41a319d83552f8d0cc7a79ecece7d0	PDF	references/pdfs/humlum_still_2025.pdf	78bb1c90d5b5583d55b1b5d311bfaaa6792871f2ce05295856b7d0357a830049	source_build/prompts/ROW-0188.md	402cc3440180c465ff3f3cd0434ae0c235af2e51316d3bd1556804a61d70b901
CLM-150	CIT-041	5.1 Resultados médios nacionais	13	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Humlum e Vestergaard (2025) reportam efeitos nulos e precisos sobre ganhos mesmo dois anos após o ChatGPT.	Humlum e Vestergaard (2025), com dados administrativos da Dinamarca, reportam efeitos nulos e precisos sobre ganhos e horas mesmo dois anos após o ChatGPT;			ROW-0189	COMPLETED	3331664c7ea8454a884c50f01fb20c656b9ca413b7fb9f4755e9bc4afa34d762	ecce94f508c2d514aeb8a143a0288512be41a319d83552f8d0cc7a79ecece7d0	PDF	references/pdfs/humlum_still_2025.pdf	78bb1c90d5b5583d55b1b5d311bfaaa6792871f2ce05295856b7d0357a830049	source_build/prompts/ROW-0189.md	a2125e5b93a4a36f53f7f6efc7f9ea2c870527d1e165b414b6fca64154e106a7
CLM-151	CIT-041	5.1 Resultados médios nacionais	13	humlum_still_2025	Still waters, rapid currents: Early labor market transformation under generative AI	DIRECT	Humlum e Vestergaard (2025) reportam efeitos nulos e precisos sobre horas trabalhadas mesmo dois anos após o ChatGPT.	Humlum e Vestergaard (2025), com dados administrativos da Dinamarca, reportam efeitos nulos e precisos sobre ganhos e horas mesmo dois anos após o ChatGPT;			ROW-0190	COMPLETED	3e344764328547650daeb183f130ad77d7aea2185910ba1bdf9d7eaff0c8f882	ecce94f508c2d514aeb8a143a0288512be41a319d83552f8d0cc7a79ecece7d0	PDF	references/pdfs/humlum_still_2025.pdf	78bb1c90d5b5583d55b1b5d311bfaaa6792871f2ce05295856b7d0357a830049	source_build/prompts/ROW-0190.md	82cc7d2cafb167c56bf308a9ce0fc8460f1c38a814b69ae010659374c03f43a9
CLM-152	CIT-042	5.1 Resultados médios nacionais	13	chandar_tracking_2025	Tracking employment changes in AI-exposed jobs	DIRECT	Análises de Chandar (2025) com a Current Population Survey dos Estados Unidos não identificam diferenças sistemáticas entre ocupações expostas e não expostas.	análises com a Current Population Survey dos Estados Unidos (Chandar, 2025) não identificam diferenças sistemáticas entre ocupações expostas e não expostas;			ROW-0191	COMPLETED	f7387a36c50cf418f98c3578d2d51f82c55eaf83bc999b79908f8686d15dddf3	66ae42b7201009315db23147693de45558a330aa1dbe0f398aff39d81fb4e43f	PDF	references/pdfs/chandar_tracking_2025.pdf	43b8b1867d44fec8e557eea0001f73db5394ab2a05cef2bafbf2d74d3c9c9eba	source_build/prompts/ROW-0191.md	c5fdb9bdf1378e713da90efdf5584ba01df143d4b2f6a3ec9366ec12c9f20e8e
CLM-153	CIT-043	5.1 Resultados médios nacionais	13	aldasoro_ai_2026	AI adoption, productivity and employment: Evidence from european firms	DIRECT	Aldasoro et al. (2026) analisam mais de 12 mil firmas não financeiras da União Europeia e dos Estados Unidos.	e Aldasoro et al. (2026), com mais de 12 mil firmas não financeiras da União Europeia e dos Estados Unidos, associam a adoção de IA a um aumento de 4% na produtividade do trabalho, sem efeito adverso sobre o emprego no nível da firma no curto prazo.			ROW-0192	COMPLETED	850324e358705925bef1fec3bfefa5194899c0c57ae62e61b033aacf7a225b92	66ef133e5032ea6ea23b7da8d6d2f9113d17c142098946862ad7f50d06df9079	PDF	references/pdfs/aldasoro_ai_2026.pdf	fa7429942e4314dbe0756b5df338dc2656fc4bd6440dfe1ee1e5094af025fbdd	source_build/prompts/ROW-0192.md	b8cc1b248711d661e3b4aa2b6ef213ee9d269c4accea672f8ef392edd3514752
CLM-154	CIT-043	5.1 Resultados médios nacionais	13	aldasoro_ai_2026	AI adoption, productivity and employment: Evidence from european firms	DIRECT	Aldasoro et al. (2026) associam a adoção de IA a um aumento de 4% na produtividade do trabalho.	e Aldasoro et al. (2026), com mais de 12 mil firmas não financeiras da União Europeia e dos Estados Unidos, associam a adoção de IA a um aumento de 4% na produtividade do trabalho, sem efeito adverso sobre o emprego no nível da firma no curto prazo.			ROW-0193	COMPLETED	fae0ed14740d4172b2fef5402d139f53bb8b927270469a8af82d0f54e8f5599f	66ef133e5032ea6ea23b7da8d6d2f9113d17c142098946862ad7f50d06df9079	PDF	references/pdfs/aldasoro_ai_2026.pdf	fa7429942e4314dbe0756b5df338dc2656fc4bd6440dfe1ee1e5094af025fbdd	source_build/prompts/ROW-0193.md	bdcc6024138bcdd092f050283cace58268ebaa64cfff81e0f3c713542b6cfafe
CLM-155	CIT-043	5.1 Resultados médios nacionais	13	aldasoro_ai_2026	AI adoption, productivity and employment: Evidence from european firms	DIRECT	Aldasoro et al. (2026) não encontram efeito adverso de curto prazo sobre o emprego no nível da firma.	e Aldasoro et al. (2026), com mais de 12 mil firmas não financeiras da União Europeia e dos Estados Unidos, associam a adoção de IA a um aumento de 4% na produtividade do trabalho, sem efeito adverso sobre o emprego no nível da firma no curto prazo.			ROW-0194	COMPLETED	bfd6045a16023cf4faba9781d27071f45400f44d86654a330fbcd090b77df34e	66ef133e5032ea6ea23b7da8d6d2f9113d17c142098946862ad7f50d06df9079	PDF	references/pdfs/aldasoro_ai_2026.pdf	fa7429942e4314dbe0756b5df338dc2656fc4bd6440dfe1ee1e5094af025fbdd	source_build/prompts/ROW-0194.md	30c7142bbb2361e45e262d23c49fc1b19b6c55608441ff712593ae37ea7957e4
CLM-156	CIT-044	5.1 Resultados médios nacionais	13	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from u.s. Résumé and job posting data	DIRECT	A contração do emprego em firmas que adotam IA decorre sobretudo da desaceleração das contratações.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.			ROW-0195	COMPLETED	bec141519d9ef632c0146797eb6dd3ea549d9c50202d1396d0dc761deb2c58bd	e447a02cb42e49209aca1b6ef7aa4f25012161bca13403561e1721d6a10d1dc1	PDF	references/pdfs/hosseini_maasoum_generative_2025.pdf	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	source_build/prompts/ROW-0195.md	5e33ca16a980178f0760cf28882c93a3387c8a04012b0d4975219701bb290ac6
CLM-157	CIT-044	5.1 Resultados médios nacionais	13	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from u.s. Résumé and job posting data	DIRECT	A desaceleração das contratações em firmas que adotam IA é acompanhada por queda nos desligamentos.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.			ROW-0196	COMPLETED	4c8ca727a34d7ff44e47db91314853f79471d5344b3425e74c9206e50c02ecce	e447a02cb42e49209aca1b6ef7aa4f25012161bca13403561e1721d6a10d1dc1	PDF	references/pdfs/hosseini_maasoum_generative_2025.pdf	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	source_build/prompts/ROW-0196.md	e5a69e870f2349d8cbeeff20e7cfe0b1a6a957d10ce07fc7cbf5b835f0ea9e48
CLM-158	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	No Reino Unido, Klein Teeselink (2025) documenta redução do emprego.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.			ROW-0197	COMPLETED	f0bc0b3975f698b1ec8a68706afd3fd8b08666aea6ef5a0e87c55dc6a6fdf34d	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	source_build/prompts/ROW-0197.md	7c322b9c8e0fbed3ac8349c1757a04a01b7b5f917d1efa41278a01bf8b3a0545
CLM-159	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	No Reino Unido, Klein Teeselink (2025) documenta redução das novas vagas.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.			ROW-0198	COMPLETED	02a332db13a975ec046adcc353260a3d38d224a59398f7072197165b0e8df4d7	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	source_build/prompts/ROW-0198.md	c3d97c8f2f55a64ddbb1cce30cd5a365fe5905843788f700471610c484e89669
CLM-160	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	AUTHOR_INFERENCE	Klein Teeselink (2025) descreve a redução das vagas como gradual.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.			ROW-0199	COMPLETED	302144b3241e3053aee78262f5bc1956e99249ea985cb1836bab2e25950532d9	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	source_build/prompts/ROW-0199.md	6bbc9404cbc75308fd24c65a5c445927614448cb94a78bbe7a59c29a99f21cc8
CLM-161	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	AUTHOR_INFERENCE	A redução das vagas apresenta cronologia semelhante à redução do estoque de emprego.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.			ROW-0200	COMPLETED	711adb877ceb7d583ad4bb44920bc357dba54287e1d423fbe1f2197036f709c1	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	source_build/prompts/ROW-0200.md	203f75fb4340540187c4ef4716d712aa7b94b442b08af49eb41b7267bb708bff
CLM-162	CIT-045	5.1 Resultados médios nacionais	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	AUTHOR_INFERENCE	A redução das vagas não antecede todo e qualquer ajuste no emprego.	A leitura de que os sinais negativos simultâneos em admissões e desligamentos refletem menor rotatividade, e não destruição de vínculos, também encontra respaldo direto: Hosseini Maasoum e Lichtinger (2025) mostram que a contração do emprego em firmas que adotam IA vem sobretudo da desaceleração das contratações, acompanhada de queda nos desligamentos, e Klein Teeselink (2025), no Reino Unido, documenta reduções tanto no emprego quanto nas novas vagas; o artigo descreve a queda das vagas como gradual e com cronologia semelhante à do estoque, não como anterior a qualquer ajuste no emprego.			ROW-0201	COMPLETED	eba8f26c753744f21fa7eb8bf5600321b717871b38b1e747012c3c67f287bdba	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	source_build/prompts/ROW-0201.md	7f95da0d55221ca2a23bc9efe06b17e2be8530a58d9927db285f10109f0328f0
CLM-163	CIT-046	5.2.1 Efeitos por Sexo	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) não encontram efeitos diferenciais por sexo nos Estados Unidos.	O resultado converge com Brynjolfsson, Chandar e Chen (2025), que também não encontram efeitos diferenciais por sexo nos Estados Unidos.			ROW-0202	COMPLETED	703c32a289247798dff9f9bdf12ff60770448bad07a0b3dc7fe03cd11932ee04	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0202.md	e3f1b65ac3dabdcbe36f6d7789dea85440b8c8d162ab4453835f8745e476af48
CLM-164	CIT-047	5.2.1 Efeitos por Sexo	9	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	Gmyrek et al. (2025) indicam maior exposição ocupacional das mulheres à inteligência artificial.	Permanece válida, e agora isolada, a leitura da Subseção 3.5.1 e de Gmyrek et al. (2025) sobre a maior exposição ocupacional das mulheres à IA — que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado.			ROW-0203	COMPLETED	1007cca7b3774eb035040b41303a110864ab56a3fcc90061f49b4da7c9ff9e41	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	references/pdfs/gmyrek_generative_2025.pdf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	source_build/prompts/ROW-0203.md	55b89dd371b0202f97b1eb0202c15102fc0e0e3706658c70f27ba73413b67a12
CLM-165	CIT-047	5.2.1 Efeitos por Sexo	9	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	A maior exposição ocupacional das mulheres descrita por Gmyrek et al. (2025) é uma afirmação sobre exposição potencial, não sobre ajuste efetivamente realizado.	Permanece válida, e agora isolada, a leitura da Subseção 3.5.1 e de Gmyrek et al. (2025) sobre a maior exposição ocupacional das mulheres à IA — que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado.			ROW-0204	COMPLETED	9e65cebb4e676f887a1d55b0f41e94af637d5f5774ae7fcf2627d522d93d390c	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	PDF	references/pdfs/gmyrek_generative_2025.pdf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	source_build/prompts/ROW-0204.md	bf825ce5c33355df0a124c94f470e76ace8c0a5d5fa3cf4e9f79299527900111
CLM-166	CIT-048	5.2.2 Efeitos por raça/cor	10	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Os estudos de Brynjolfsson, Chandar e Chen (2025), Hosseini Maasoum e Lichtinger (2025) e Klein Teeselink (2025) não apresentam estimativas causais desagregadas por raça.	A comparação internacional permanece limitada, pois os principais estudos empíricos mobilizados nesta dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).			ROW-0205	COMPLETED	2546e8f99c0222cd3a46e9b7640ba83cc2f5bdf0e9806f79598e569fe5cac0e2	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0205.md	23443703e98ab5278de91fce407b090f20ca52739c5a760c6d2c7a628e23498d
CLM-166	CIT-049	5.2.2 Efeitos por raça/cor	10	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from u.s. Résumé and job posting data	DIRECT	Os estudos de Brynjolfsson, Chandar e Chen (2025), Hosseini Maasoum e Lichtinger (2025) e Klein Teeselink (2025) não apresentam estimativas causais desagregadas por raça.	A comparação internacional permanece limitada, pois os principais estudos empíricos mobilizados nesta dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).			ROW-0206	COMPLETED	f295800380486cb6628c5da17d091ceda7df5c5042d78ac9941fe67f3bc52010	e447a02cb42e49209aca1b6ef7aa4f25012161bca13403561e1721d6a10d1dc1	PDF	references/pdfs/hosseini_maasoum_generative_2025.pdf	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	source_build/prompts/ROW-0206.md	3f972feacbe2f62f1611bee680b29a1a3a9c011c485a6cc4b33bca0cf4627417
CLM-166	CIT-050	5.2.2 Efeitos por raça/cor	10	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the united kingdom	DIRECT	Os estudos de Brynjolfsson, Chandar e Chen (2025), Hosseini Maasoum e Lichtinger (2025) e Klein Teeselink (2025) não apresentam estimativas causais desagregadas por raça.	A comparação internacional permanece limitada, pois os principais estudos empíricos mobilizados nesta dissertação não apresentam estimativas causais desagregadas por raça (Brynjolfsson; Chandar; Chen, 2025; Hosseini Maasoum; Lichtinger, 2025; Klein Teeselink, 2025).			ROW-0207	COMPLETED	651e09dd0339759c55cfc996b810c15038a2c26937daf92efbef3621561f2b2d	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	source_build/prompts/ROW-0207.md	67b841093711353527953d15d20981b21fa31fc57a5f080a0925d13702558f98
CLM-167	CIT-051	5.2.3 Efeitos por faixa etária	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) adotam a classificação etária reproduzida nos painéis adicionais do apêndice da dissertação.	O Painel B, com os contrastes DDD, os diagnósticos de tendências paralelas e as medidas alternativas de saldo, está no apêndice, juntamente com os Painéis A e B da classificação etária adotada por Brynjolfsson, Chandar e Chen (2025).			ROW-0208	COMPLETED	b757f1404a908faa444d2598f07661b71e614cee2860dc3e3bd73e652b3044ab	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0208.md	b3755f664616ff336b26b352d0c91afff7afdc42d90be921d1b2cfa0bc74118b
CLM-168	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) encontram uma concentração do efeito entre trabalhadores de 22 a 25 anos.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte.			ROW-0209	COMPLETED	1154fe608d62a780b5ca9daf3a317aac0271336144f92293af5f4ae4354a73ad	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0209.md	60111b67de21ed5a1a6206e619b147bdaed01f428ea792884c67bdc580a71a63
CLM-169	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) reportam queda de aproximadamente 12 pontos log para a coorte de 22 a 25 anos.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte.			ROW-0210	COMPLETED	cd18a2c0d7eb49ea56c0239e1b6c31cdb573976f17ebbaa3609dacdd16b20d91	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0210.md	1802fa7b16ce8c77e3c0ac4fe26a06ea0280b26a671d114760ce073ea5d5a4f1
CLM-170	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A comparação exige cautela porque o estudo de referência localiza o contraste nos jovens, enquanto o contraste brasileiro decorre da ausência de efeito entre trabalhadores de 41 a 49 anos.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte. A comparação precisa ser feita com cuidado, porque os dois trabalhos localizam o contraste em pontos diferentes da distribuição etária: lá, o efeito está nos jovens; aqui, o que gera o contraste é a ausência de efeito entre os de 41 a 49 anos. A diferença pode decorrer dos desenhos: os autores analisam o estoque de emprego em firmas e comparam quintis de exposição, com efeitos concentrados nos níveis mais elevados, enquanto o contraste desta subseção vem de fluxos mensais de admissões e desligamentos por ocupação, com classificação binária mais ampla.			ROW-0211	COMPLETED	e3da5dd04cdd32fa36a1f1084bb44b67a287c6de8c7b15ac2ef0e53187a6cc85	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0211.md	1a1e609d6afa6291d5733591e38f9e9e2f8d0e9c4e3be50ae85d74e8b4db9394
CLM-171	CIT-052	5.2.3 Efeitos por faixa etária	9	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A diferença entre os resultados pode decorrer das diferenças de desenho entre os estudos.	Os resultados brasileiros não reproduzem, nas admissões, a concentração do efeito entre 22 e 25 anos encontrada por Brynjolfsson, Chandar e Chen (2025), que reportam queda de cerca de 12 pontos log para essa coorte. A comparação precisa ser feita com cuidado, porque os dois trabalhos localizam o contraste em pontos diferentes da distribuição etária: lá, o efeito está nos jovens; aqui, o que gera o contraste é a ausência de efeito entre os de 41 a 49 anos. A diferença pode decorrer dos desenhos: os autores analisam o estoque de emprego em firmas e comparam quintis de exposição, com efeitos concentrados nos níveis mais elevados, enquanto o contraste desta subseção vem de fluxos mensais de admissões e desligamentos por ocupação, com classificação binária mais ampla.			ROW-0212	COMPLETED	eb2733aa6e745a63fa1c69a0e08b1e2bac576fb12e6f21c5b023de9b5e4740db	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	source_build/prompts/ROW-0212.md	6eede0c97af7a6a876e428a9e55d4d29fa08a039818e5f9d20bf0b5dabbf1c00
