claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id
CLM-REV-011	CIT-REV-003	1 Introdução	2	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A evidência sobre emprego e salários apresentada pelos estudos citados foi produzida quase inteiramente em economias de alta renda.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0011
CLM-REV-007	CIT-REV-004	1 Introdução	2	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	DIRECT	Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0012
CLM-REV-008	CIT-REV-004	1 Introdução	2	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	DIRECT	O padrão documentado por esses estudos concentra-se na entrada do mercado de trabalho.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0013
CLM-REV-009	CIT-REV-004	1 Introdução	2	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	AUTHOR_INFERENCE	O padrão documentado por esses estudos não permite uma atribuição causal conclusiva à tecnologia.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0014
CLM-REV-012	CIT-REV-004	1 Introdução	2	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	DIRECT	Hosseini Maasoum e Lichtinger (2026) documentam menor contratação de trabalhadores juniores em firmas adotantes.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0015
CLM-REV-011	CIT-REV-004	1 Introdução	2	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	AUTHOR_INFERENCE	A evidência sobre emprego e salários apresentada pelos estudos citados foi produzida quase inteiramente em economias de alta renda.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0016
CLM-REV-007	CIT-REV-005	1 Introdução	2	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0017
CLM-REV-008	CIT-REV-005	1 Introdução	2	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	O padrão documentado por esses estudos concentra-se na entrada do mercado de trabalho.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0018
CLM-REV-009	CIT-REV-005	1 Introdução	2	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	O padrão documentado por esses estudos não permite uma atribuição causal conclusiva à tecnologia.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0019
CLM-REV-013	CIT-REV-005	1 Introdução	2	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Klein Teeselink (2025) encontra reduções no emprego no Reino Unido.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0020
CLM-REV-014	CIT-REV-005	1 Introdução	2	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Klein Teeselink (2025) encontra reduções nas vagas no Reino Unido.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0021
CLM-REV-015	CIT-REV-005	1 Introdução	2	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Klein Teeselink (2025) encontra reduções nos salários anunciados no Reino Unido.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0022
CLM-REV-011	CIT-REV-005	1 Introdução	2	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	A evidência sobre emprego e salários apresentada pelos estudos citados foi produzida quase inteiramente em economias de alta renda.	A literatura internacional avançou em duas frentes. De um lado, se consolidou uma metodologia de construção de índices de exposição baseados em tarefas, a partir do *GPT Exposure* de [Eloundou ](https://doi.org/10.48550/arXiv.2303.10130)[*et al.*](https://doi.org/10.48550/arXiv.2303.10130)[ (2023)](https://doi.org/10.48550/arXiv.2303.10130), que passou a usar os próprios LLMs como avaliadores das tarefas. De outro, começou a se acumular evidência empírica sobre emprego e salários. Estudos recentes nos Estados Unidos e no Reino Unido documentam quedas relativas no emprego de trabalhadores em início de carreira em firmas ou ocupações mais expostas à IA, padrão concentrado na entrada do mercado de trabalho, mas que não permite uma atribuição causal conclusiva à tecnologia. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) encontram um diferencial mais visível no emprego do que na remuneração-base; [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) documentam menor contratação de trabalhadores juniores em firmas adotantes; e [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego, nas vagas e nos salários anunciados. Essa evidência, no entanto, foi produzida quase inteiramente em economias de alta renda. Permanece uma lacuna importante quando o objeto é um país de renda média, com elevada informalidade, desigualdade racial e regional acentuada e uma estrutura ocupacional distinta da dos países desenvolvidos. É nessa lacuna que o Brasil se encaixa, e é ela que esta dissertação procura ajudar a preencher.			ROW-REV-0023
