pdf_page_index	text
55	distributional conflict is equal to 0. This is a sharp design. 22. Moser and Voena (2012), Compulsory Licensing: Evidence from the Trading with the Enemy Act. Table 2. In the regression equation in the beginning of Section III, the dependent variable is the number of patents by US inventors in patent class c at period t, and the explanatory variables are patent class and time fixed effects, the interaction of period t being after the trading with the enemy act and the number of licensed patents in class c, and some control variables. This regression corresponds to Regression 1 with some controls. The stable groups assumption is satisfied: there are patent classes where no patent was licensed. This is a sharp design. 23. Forman et al. (2012), The Internet and Local Wages: A Puzzle. Tables 2 and 4. In regression Equation (1), the dependent variable is the difference between log wages in 2000 and 1995 in county i, and the explanatory variables are the proportion of businesses using Internet in county i in 2000, and control variables. This regression corresponds to Regression 2 with some controls. The stable groups assumption is satisfied: there are counties with no Internet investment in 2000. This a fuzzy design: the treatment of interest is whether a business uses Internet, which varies within (county,year) cells. 24. Besley and Mueller (2012), Estimating the Peace Dividend: The Impact of Violence on House Prices in Northern Ireland. Table 1, Columns 3 and 5-7. In regression Equation (1), the dependent variable is the price of houses in region r at time t, while the explanatory variables are region and time fixed effects, and the number of people killed because of the civil war in region r at time t-1. This regression corresponds to Regression 1. The stable groups assumption is presumably satisfied: between each pair of consecutive years, it is likely that there are some regions where the number of people killed because of the civil war does not change. This is a sharp design. 25. Dafny et al. (2012), Paying a Premium on Your Premium? Consolidation in the US Health Insurance Industry. Table 3. In regression Equation (3), the dependent variable is the the concentration of the hospital industry in market m and year t, and explanatory variables are time fixed effects, market fixed effects, and the change in concentration in market m induced by a merger interacted with an indicator for t being after the merger. This regression corresponds to Regression 1. The stable groups assumption is satisfied: there are many markets where the merger did not change concentration. This is a sharp design. 26. Hornbeck (2012), The Enduring Impact of the American Dust Bowl: Short- and Long-Run Adjustments to Environmental Catastrophe. Table 2. In regression 19
56	Equation (1), the dependent variable is, say, the change in log land value in county c between period t and 1930, and the explanatory variables are state × year fixed effects, the share of county c in high erosion regions, the share of county c in medium erosion regions, and some control variables. This regression is similar to Regression 1 with controls, except that it has two treatment variables. The stable groups assumption is satisfied: many counties have 0% of their land situated in medium or high erosion regions. This a fuzzy design: the treatments of interest are whether a piece of land is in high or in medium erosion regions, which varies within (county,year) cells. 27. Bajari et al. (2012), A Rational Expectations Approach to Hedonic Price Re- gressions with Time-Varying Unobserved Product Attributes: The Price of Pollution. Table 5. In, say, the first regression equation in the bottom of page 1915, the dependent variable is the change in the price of house j between sales 2 and 3, and the explanatory variables are the change in various pollutants in the area around house j between sales 2 and 3, and some controls. This regression is similar to Regression 2 with controls, except that it has several treatment variables. The stable groups assumption is presumably satisfied: it is likely that for each pair of consecutive sales, there are houses where the level of each pollutant does not change. This is a sharp design. 28. Dahl and Lochner (2012), The Impact of Family Income on Child Achievement: Evidence from the Earned Income Tax Credit. Table 3. In regression Equation (4), the dependent variable is the change in test scores for child i between years a and a-1, while the explanatory variables are the change in the EITC income of her family and some controls, and the change in the expected EITC income of her family based on her family income in year a-1 is used to instrument for the actual change of her family’s EITC income. This regression is a 2SLS version of Regression 2 with controls, except that it does not have years fixed effects. The stable groups assumption is presumably satisfied: it is likely that for each pair of consecutive years, there are children whose family’s expected EITC income does not change. This is a sharp design. 29. Imberman et al. (2012), Katrina’s Children: Evidence on the Structure of Peer Effects from Hurricane Evacuees. Tables 3-6. In regression Equation (1), the dependent variable is the test score of student i in school j in grade g and year t, and the explanatory variables are school and grade × year fixed effects, the fraction of Katrina evacuee students received by school j in grade g and year t, and some controls. This regression is a three-way fixed effects version of Regression 1. The stable groups assumption is satisfied: there are schools that did not receive any Katrina evacuee. This a fuzzy design: the treatment of interest is the proportion of evacuees in 20
57	one’s class, which varies within (school,grade,year) cells. 30. Chaney et al. (2012), The Collateral Channel: How Real Estate Shocks Affect Corporate Investment. Table 5. In regression Equation (1), the dependent variable is the value of investment in firm i and year t divided by the lagged book value of properties, plants, and equipments (PPE), and the explanatory variables are firm and time fixed effects and the market value of firm i in year t divided by its lagged PPE, and some controls. This regression corresponds to Regression 1, with some controls. The stable groups assumption is presumably satisfied: it is likely that between each pair of consecutive years, there are firms whose market value divided by their lagged PPE does not change. This is a sharp design. 31. Aaronson et al. (2012), The Spending and Debt Response to Minimum Wage Hikes. Tables 1, 2, and 5. In regression Equation (1), the outcome variable is, say, income of household i at period t, and the explanatory variables are household and time fixed effects, and the minimum wage in the state where household i lives in period t. This regression corresponds to Regression 1. The stable groups assumption is satisfied: between each pair of consecutive periods, there are states where the minimum wage does not change. This is a sharp design. 32. Brambilla et al. (2012), Exports, Export Destinations, and Skills. Table 5. In the regression in, say, the first column of Table 2, the dependent variable is a measure of skills in the labor force employed by firm i in industry j at period t, and the explanatory variables are firm and industry × period fixed effects, the ratio of exports to sales in firm i at period t, and some controls. This regression corresponds to Regression 1, with some controls. The stable groups assumption is presumably satisfied: it is likely that between each pair of consecutive periods, there are firms whose ratio of exports to sales does not change. This is a sharp design. 33. Faye and Niehaus (2012), Political Aid Cycles. Table 3, Columns 4 and 5, and Tables 4 and 5. In regression Equation (2), the dependent variable is the amount of donations received by receiver r from donor d in year t, and the explanatory variables are donor × receiver fixed effects, an indicator for whether there is an election in country r in year t, a measure of alignment between the ruling political parties in countries r and d at t, and the interaction of the election indicator and the measure of alignment. This regression corresponds to Regression 1. The stable groups assumption is presumably not satisfied: it is unlikely that there are donor-receiver pairs that are perfectly unaligned. This is a sharp design. 21
58	7 Proofs Theorem S1 relies on the following lemma. Lemma S1 If Assumptions 1 and 3-5 hold, for all (g, g 0 , t, t0 ) ∈ {1, ..., G}2 × {1, ..., T }2 , E(Yg,t |D) − E(Yg,t0 |D) − (E(Yg0 ,t |D) − E(Yg0 ,t0 |D))     =Dg,t E ∆Tg,tR D − Dg,t0 E ∆Tg,tR0 D − Dg0 ,t E ∆Tg0R,t D − Dg0 ,t0 E ∆Tg0R,t0 D . Proof of Lemma S1 For all (g, t) ∈ {1, ..., G} × {1, ..., T }, Ng,t ! 1 X E(Yg,t |D) =E (Yi,g,t (0) + Di,g,t (Yi,g,t (1) − Yi,g,t (0))) D Ng,t i=1  =E (Yg,t (0)|D) + Dg,t E ∆Tg,tR D . The end of the proof is the same as that of Lemma 1. Proof of Theorem S1 The proof of that result is very similar to the proof of Theorem 1. P ! g,t Ng,t εg,t Yg,t βf e = E P g,t Ng,t εg,t Dg,t P ! g,t Ng,t εg,t E(Yg,t |D) =E P g,t Ng,t εg,t Dg,t P ! g,t Ng,t εg,t (E(Yg,t |D) − E(Yg,1 |D) − E(Y1,t |D) + E(Y1,1 |D)) =E P g,t Ng,t εg,t Dg,t P TR  TR  TR  TR  ! g,t Ng,t εg,t Dg,t E ∆g,t D − Dg,1 E ∆g,1 D − D1,t E ∆1,t D + D1,1 E ∆1,1 D =E P g,t Ng,t εg,t Dg,t P  ! TR g,t Ng,t εg,t Dg,t E ∆g,t D =E P g,t Ng,t εg,t Dg,t P ! TR g,t Ng,t εg,t Dg,t ∆g,t =E P . g,t Ng,t εg,t Dg,t The second equality follows from the law of iterated expectations. The third and fifth equalities follow from Equations (5) and (6). The fourth equality follows from Lemma S1. The last equality follows from the law of iterated expectations. 22
59	Proof of Proposition S1 Assuming that Ng,2 /Ng,1 does not vary across g ensures that there exists a strictly positive real number φ such that Ng,2 /Ng,1 = φ. Then, εg,2 =Dg,2 − Dg,. − D.,2 + D.,.     Ng,1 Ng,2 N.,1 N.,2 =Dg,2 − Dg,1 + Dg,2 − D.,2 + D.,1 + D.,2 Ng,. Ng,. N N     1 φ 1 φ =Dg,2 − Dg,1 + Dg,2 − D.,2 + D.,1 + D.,2 1+φ 1+φ 1+φ 1+φ 1 = (Dg,2 − Dg,1 − D.,2 + D.,1 ) , (25) 1+φ where the first and third equalities follow from the fact Ng,2 /Ng,1 does not vary across g. Then, the definition of wg,2 TR , Equation (25) and Assumption 1 imply that TR (Dg,2 − D.,2 ) wg,2 = PG Ng,2 g=1 N1 (Dg,2 − D.,2 )Dg,2 (Dg,2 − D.,2 ) = PG Ng,2 . 2 g=1 N1 (Dg,2 − D.,2 ) Proof of Theorem S2 The proof relies on the lemma below, which we start by proving, before proving the theorem. Lemma S2 If Assumptions 1-5 and S2 hold, E (Yg,t |D) − E (Yg,t−1 |D) − (E (Yg0 ,t |D) − E (Yg0 ,t−1 |D)) =(Dg,t − Dg,t−1 )E (∆g,t |D) − (Dg0 ,t − Dg0 ,t−1 )E (∆g0 ,t |D) . Proof of Lemma S2 By Lemma 1 and Assumption S2, E (Yg,t |D) − E (Yg,t−1 |D) − (E (Yg0 ,t |D) − E (Yg0 ,t−1 |D)) =Dg,t E (∆g,t |D) − Dg,t−1 E (∆g,t−1 |D) − Dg0 ,t E (∆g0 ,t |D) + Dg0 ,t−1 E (∆g0 ,t−1 |D) =(Dg,t − Dg,t−1 )E (∆g,t |D) − (Dg0 ,t − Dg0 ,t−1 )E (∆g0 ,t |D) . 23
60	"Proof of the decomposition for the fixed-effect regression First, we have X Ng,t εg,t E (Yg,t |D) g,t X = Ng,t εg,t [E (Yg,t |D) − E (Y1,t |D)] g,t T "" # XX X = Ng,t0 εg,t0 [E (Yg,t |D) − E (Yg,t−1 |D) − (E (Y1,t |D) − E (Y1,t−1 |D))] g t=2 t0 ≥t T "" # XX X = Ng,t0 εg,t0 [(Dg,t − Dg,t−1 )E (∆g,t |D) − (D1,t − D1,t−1 )E (∆1,t |D)] g t=2 t0 ≥t "" # X X Ng,t0 = Ng,t (Dg,t − Dg,t−1 ) εg,t0 E (∆g,t |D) . (26) t0 ≥t Ng,t (g,t):Dg,t 6=Dg,t−1 ,t≥2 The first equality follows by (6). The second equality follows from summation by part and (6). The third equality follows from Lemma S2. The fourth equality stems from the fact that by (6), the terms with g = 1 vanish. Similarly, T "" # X XX X Ng,t εg,t Dg,t = Ng,t0 εg,t0 [Dg,t − Dg,t−1 ] g,t g t=2 t0 ≥t X X Ng,t0 = Ng,t (Dg,t − Dg,t−1 ) εg,t0 . (27) t0 ≥t Ng,t (g,t):Dg,t 6=Dg,t−1 ,t≥2 The result follows by combining (4), (26), (27), and the law of iterated expectations. Proof of the decomposition for the first-difference regression First, we have X Ng,t εf d,g,t (E (Yg,t |D) − E (Yg,t−1 |D)) (g,t):t≥2 X = Ng,t εf d,g,t (E (Yg,t |D) − E (Yg,t−1 |D) − (E (Y1,t |D) − E (Y1,t−1 |D))) (g,t):t≥2 X = Ng,t εf d,g,t [(Dg,t − Dg,t−1 )E (∆g,t |D) − (D1,t − D1,t−1 )E (∆1,t |D)] (g,t):t≥2 X = Ng,t εf d,g,t (Dg,t − Dg,t−1 )E (∆g,t |D) . (g,t):t≥2 The first equality follows from (14). The second equality follows from Lemma S2. The third equality follows from (14) again. The result follows by combining (13) with the last display, and using the law of iterated expectations. 24"
61	Proof that wg,t S ≥ 0 under Assumption 6 and if Ng,t /Ng,t−1 does not depend on g Under Assumption 6, one has that Dg,t = 1{t ≥ ag }, with ag ∈ {1, ..., T + 1}. Therefore, given the form of wg,t S , we just have to prove that for all g, X Ng,t εg,t ≥ 0. (28) t≥ag Because Ng,t /Ng,t−1 does not vary across g for all t ≥ 2, we have Ng,t = Ng,0 γt for some γt ≥ 0. P P Moreover, εg,t = Dg,t − Dg,. − D.,t + D.,. . Let γ et = γt / t≥0 γt , then Dg,. = et , and t≥ag γ P et D.,t . Hence, D.,. = t≥0 γ 1 X X P Ng,t εg,t = Dg,. (1 − Dg,. + D.,. ) − et D.,t γ Ng,0 t γt t≥ag t≥ag     X X = Dg,. 1 − Dg,. + et D.,t  −  γ et D.,t  (1 − Dg,. ). γ (29) t<ag t≥ag Now, because D.,t ≤ 1, X X et D.,t ≤ γ et = Dg,. . γ t≥ag t≥ag Hence, in view of (29), 1 X X P Ng,t εg,t ≥ Dg,. et D.,t ≥ 0. γ Ng,0 t γt t≥ag t<ag Therefore, (28) and the result follows. Proof that wfSd,g,t ≥ 0 We just have to focus on the cases where Dg,t 6= Dg,t−1 . Note that εf d,g,t = Dg,t − Dg,t−1 − (D.,t − D.,t−1 ). Then, if Dg,t − Dg,t−1 = 1, the numerator of wfSd,g,t has the same sign as 1 − (D.,t − D.,t−1 ), which is positive. If Dg,t − Dg,t−1 = −1, the numerator of wfSd,g,t has the same sign as 1 + (D.,t − D.,t−1 ), which is also positive. Because the denominator sums terms that are always positive, it is positive as well. The result follows. Proof of Theorem S3 The reasoning is exactly the same as in Theorem 1, except that we rely on Lemma S3 below, instead of Lemma 1. We thus only prove Lemma S3. Lemma S3 If Assumptions 1-5 hold and Di,g,t ∈ {0, , ..., d}. E (Yg,t |D) − E (Yg,t0 |D) − (E (Yg0 ,t |D) − E (Yg0 ,t0 |D))     =Dg,t E ∆ACR g,t D − Dg,t0 E ∆ACR ACR ACR g,t0 D − Dg 0 ,t E ∆g 0 ,t D − Dg 0 ,t0 E ∆g 0 ,t0 D . 25
62	Proof of Lemma S3 Under Assumption 2, we have E (Yg,t |D) = E (Yg,t (0)|D)+E (Yg,t (Dg,t ) − Yg,t (0)|D). The result follows by decomposing similarly the three other terms E (Yg,t0 |D), E (Yg0 ,t |D), and E (Yg0 ,t0 |D), using Assumptions 3-5, and finally using the definition of ∆ACR g,t . Proof of Theorem S4 The proof relies on the following lemma, that resembles Lemma 1 and that we do not prove. Lemma S4 If Assumptions 1, 2, and S3-S4 hold, for all (g, g 0 , t, t0 ) ∈ {1, ..., G}2 × {1, ..., T }2 , 0  0  E Yg,t − Xg,t γ X, D − E Yg,t0 − Xg,t 0 γ X, D   − E Yg0 ,t − Xg0 0 ,t γ X, D − E Yg0 ,t0 − Xg0 0 ,t0 γ X, D =Dg,t E (∆g,t |X, D) − Dg,t0 E (∆g,t0 |X, D) − (Dg0 ,t E (∆g0 ,t |X, D) − Dg0 ,t0 E (∆g0 ,t0 |X, D)) . It follows from the Frisch-Waugh theorem and the definition of εX g,t that   P X g,t Ng,t εg,t E (Yg,t |X, D) E βbf e X, D = P X . (30) g,t Ng,t εg,t Dg,t Now, by definition of εX g,t again, T X g,t = 0 for all g ∈ {1, ..., G}, Ng,t εX (31) t=1 XG g,t = 0 for all t ∈ {1, ..., T }, Ng,t εX (32) g=1 X Ng,t εX g,t Xg,t = 0. (33) g,t Then, X Ng,t εX g,t E (Yg,t |X, D)) g,t X  0 = Ng,t εX g,t E Yg,t − Xg,t λ X, D ) g,t X   0 0 = Ng,t εX g,t E Yg,t − Xg,t λ X, D − E Yg,1 − Xg,1 λ X, D g,t 0  0  −E Y1,t − X1,t λ X, D + E Y1,1 − X1,1 λ X, D 26
63	The first equality follows from (33). The second follows from Equations (31) and (32). Hence, X X Ng,t εX g,t E (Yg,t |X, D)) = Ng,t εX g,t (Dg,t E (∆g,t |X, D) − Dg,1 E (∆g,1 |X, D) g,t g,t −D1,t E (∆1,t |X, D) + D1,1 E (∆1,1 |X, D)) X = Ng,t εX g,t Dg,t E (∆g,t |X, D) g,t X = Ng,t εX g,t E (∆g,t |X, D) . (34) (g,t):Dg,t =1 The first equality follows from Lemma 4. The second follows from Equations (31) and (32). The third follows from Assumption 2. Finally, Assumption 2 implies that X X Ng,t εX g,t Dg,t = Ng,t εX g,t . (35) g,t (g,t):Dg,t =1 Combining (30), (34), (35), and the law of iterated expectations yields the result. Proof of Theorem S5 Reasoning as in the proof of Theorem 3, we get that for all t ≥ 2, X Nd,d0 ,t E (DIDd,d0 ,t |D) = Ng,t E (Yg,t (max(d, d0 )) − Yg,t (min(d, d0 ))|D) g:Dg,t =d0 ,Dg,t−1 =d X = E (Yi,g,t (max(Dg,t , Dg,t−1 )) − Yi,g,t (min(Dg,t , Dg,t−1 ))|D) . (i,g):Dg,t =d0 ,Dg,t−1 =d For all (g, t), there exists one (d, d0 ) ∈ D2 such that Dg,t = d0 and Dg,t−1 = d. Hence, T X X Nd,d0 ,t E (DIDd,d0 ,t |D) t=2 (d,d0 )∈D2 :d6=d0 T X X = Nd,d0 ,t E (DIDd,d0 ,t |D) t=2 (d,d0 )∈D2 X = E (Yi,g,t (max(Dg,t , Dg,t−1 )) − Yi,g,t (min(Dg,t , Dg,t−1 ))|D) . (i,g,t):t≥2 The result follows by definition of DIDM and δ SCR , and the law of iterated expectations. 27
64	Proof of Theorem S6 1. Asymptotic normality Let us define P S = NS /G and 1 X TS = Ng,t 1{Dg,t 6= Dg,t−1 } [Yg,t (1) − Yg,t (0)] . G (g,t):t≥2 √  We prove the result in two steps. First, we prove that G DIDM − E(T S )/E(P S ) is asymp- totically normal. Second, we show that the difference between E(T S )/E(P S ) and δ S is asymp- totically negligible. √  Convergence of G DIDM − E(T S )/E(P S ) By Assumption S9, 4 sup Ng,t E[1{Dg,t = d, Dg,t−1 = d0 } (Yg,t − Yg,t−1 )4 ] < +∞. g,t Thus, Lyapunov’s condition for the central limit theorem holds, and because Σ = limg G × V (U ) exists, √ d G (U − E[U ]) −→ N (0, Σ) , By Assumption S9, Pd,d ∞ 0 ,t = limG→∞ E(Pd,d0 ,t ) exists. Then for d ∈ {0, 1}, define Td = {t : P1−d,d,t > 0} and the event D = {NS > 0} ∩ D0 ∩ D1 , with ∞ Dd = {t ∈ Td ⇐⇒ min(Nd,d,t , N1−d,d,t ) > 0} . By the law of large numbers and Assumption S10, NS > 0 with probability approaching one. Next, fix d ∈ {0, 1}. If t ∈ Td , then, by the law of large numbers, N1−d,d,t > 0 with probability approaching one. Moreover, for such a t, there exists g such that Pr(Dg,t = 1−d, Dg,t−1 = d) > 0 and thus, by Assumption S10, Pd,d,t ∞ > 0. Then, by the law of large numbers again, Nd,d,t > 0 with probability approaching one. Conversely, if min(Nd,d,t , N1−d,d,t ) > 0, then there exists g such that Pr(Dg,t = 1 − d, Dg,t−1 = d) > 0. Hence, by Assumption S10 again, P1−d,d,t ∞ > 0. This shows that Dd , and thus D, holds with probability approaching one. Now, by definition of DIDM , under D we have DIDM = f (U ), with P1 d P d=0 (−1) t∈Td q1−d,d,t − (p1−d,d,t /pd,d,t )qd,d,t f (p0,0,1 , q0,0,1 , ..., p1,1,T , q1,1,T ) = PT , (36) t=1 p 1,0,t + p 0,1,t for all (pd,d0 ,t )(d,d0 ,t) such that all denominators are strictly positive. By Assumption S9 again, E[U ] converges to U ∞ . Furthermore, f is continuously differentiable in a neighborhood of U ∞ . Thus, by the uniform delta method (see, e.g. van der Vaart, 2000, Theorem 3.8), √ √ G (DIDM − f (E[U ])) = Jf (U ∞ ) × G (U − E[U ]) + oP (1). (37) 28
65	Finally, f (E(U )) = fN /fD , with 1  1 X d XX fN = (−1) Ng,t E (1{Dg,t = 1 − d, Dg,t−1 = d}(Yg,t − Yg,t−1 )) G d=0 t∈T g d  E(P1−d,d,t ) − E (1{Dg,t = Dg,t−1 = d}(Yg,t − Yg,t−1 )) E(Pd,d,t ) X fD = E[P1,0,t + P0,1,t ]. t≥2 Reasoning as in the proof of Theorem 3 (see in particular Equations (20)-(21)) and noting that if t 6∈ Td , then, by Assumption S10 Pr(Dg,t = 1 − d, Dg,t−1 = d) = 0, we get fN = E(T S ). Moreover, fD = E(P S ). Hence,   √ E(T S ) d  G DIDM − S −→ N 0, σ 2 , with σ 2 = Jf (U ∞ )ΣJf (U ∞ )0 . (38) E(P ) √  Convergence to 0 of G E(T S )/E(P S ) − δ S Let us define DG = (Dg,t )(g,t):g≤G,t=1...T , Te = E[T S |DG ] and I = 1{|P S − E(P S )| < εG }, where εG > 0 will be specified below. By Assumption S10, limG→∞ E(P S ) > 0. Thus, it suffices √  to prove that G E(P S )δ S − E(T S ) → 0 . Because δ S = E[T S /P S ], we have h i E(P S )δ S − E(T S ) =E Te(E(P S ) − P S )/P S h i h i e S S S e S =E T I(E(P ) − P )/P + E T (1 − I)(E(P ) − P )/P . S S (39) First, consider the second term on the right-hand side. By applying twice the Cauchy-Schwarz inequality, we get √ √ h i1/4 e S S S G|E[T (1 − I)(E(P ) − P )/P ]| ≤ GV (P ) S 1/2 e S 4 E[(T /P ) ] Pr(I = 0) √ By Assumption S9, GV (P S )1/2 converges towards a finite limit. Thus, it suffices to show that the term into brackets tends to 0. To this end, note first that 1 X E[T S |DG ] = Ng,t 1{Dg,t 6= Dg,t−1 }E[Yg,t (1) − Yg,t (0)|DG ]. G (g,t):t≥2 Now, let Ag,t = Ng,t 1{Dg,t 6= Dg,t−1 } and Bg,t = E[Yg,t (1) − Yg,t (0)|DG ]. By Assumption S9 and Jensen’s inequality, sup(g,G,t):g≤G E[|Bg,t |4 ] < +∞. Then !4 P !4 Te g,t Ag,t |Bg,t | ≤ P PS g,t Ag,t   4 ≤ max |Bg,t | g,t X ≤ |Bg,t |4 . g,t 29
66	Hence, E[(Te/P S )4 ] Pr(I = 0) ≤ K1 G Pr(I = 0) for some constant K1 > 0. Moreover, by Hoeffding’s inequality, ! −2G2 ε2G Pr(I = 0) ≤ 2 exp P 2 . g Ng,. P By Assumption S9, there exists c > 0 such that for all G, 1/G G g=1 Ng,. < 2c. Then, 2 −2G2 ε2G Gε2 P 2 ≤ − G. g Ng,. c Let εG = (C ln(G)/G)1/2 , for some C > c. Then, by what precedes, G Pr(I = 0) → 0 and the second term of the right-hand side of (39) tends to zero. Now, let us move to the first term of the right-hand side of (39). We have |E[TeI(E(P S ) − P S )/P S ]|  = E[I(Te − E(Te))(E(P S ) − P S )/P S ] + E(Te) E(P S )E(I/P S ) − E(I)  2 1/2 ≤E(P S )V (Te)1/2 E[I 1/P S − 1/E(P S ) ] + |E(Te)|E(P S )|E(I/P S ) − E(I)/E(P S )|. (40) We now prove that both terms on the right-hand side tend to zero. First, by Taylor expansions of x 7→ 1/x around E(P S ), there exist (P1S , P2S ) in the interval between P S and E(P S ) such that 1 1 P S − E(P S ) = − , (41) PS E(P S ) P1S2 1 1 P S − E(P S ) (P S − E(P S ))2 = − + . (42) PS E(P S ) E(P S )2 P2S3 When I = 1, |P1S − E(P S )| < εG and |P2S − E(P S )| < εG . Recall also that limG E(P S ) > 0 and εG → 0. Then, in view of (41) and by Assumption S9, 2 V (P S ) E[I 1/P S − 1/E(P S ) ] ≤ → 0. (E(P S ) − εG )4 Moreover, by definition of Te, GV (Te) ≤ GV (T S ), and the latter is bounded by Assumption S9. Therefore, the first term of the right-hand side of (40) tends to 0. Now, multiplying (42) by I and taking the expectation on both sides, we obtain: √ √ S S √ E[I(P S − E(P S ))] GV (P S ) G|E(I/P ) − E(I)/E(P )| ≤ G + E(P S )2 (E(P S ) − εG )3  1/2 √ G Pr(I = 0)V (P S ) GV (P S ) ≤ + E(P S )2 (E(P S ) − εG )3 → 0. 30
67	"2. Validity of the confidence intervals P P There exists σ 2G such that g ψbg2 /G − σ 2G −→ 0, with lim inf G σ 2G ≥ σ 2 . PG Let Q∞ 0 d,d ,t = limG→∞ E[Q d,d 0 ,t ] and λg be the column vector such that U = g=1 λg /G. Some tedious algebra show that Jf (U ) × λg = ψg , with ∞ 1 X   ψg = ∞ Ng,t 1{Dg,t 6= Dg,t−1 }(Yg,t − Yg,t−1 − f (U ∞ )) − ψg,t B PS t>1 and    1 Q∞ 0,0,t B ψg,t = ∞ 1{Dg,t > Dg,t−1 }Q∞ ∞ 0,0,t + P1,0,t 1{Dg,t = Dg,t−1 = 0} Yg,t − Yg,t−1 − ∞ P0,0,t P0,0,t    1 ∞ ∞ Q∞ 1,1,t + ∞ 1{Dg,t < Dg,t−1 }Q1,1,t + P0,1,t 1{Dg,t = Dg,t−1 = 1} Yg,t − Yg,t−1 − ∞ . P1,1,t P1,1,t P P Hence, in view of (37)-(38), σ 2 = limG g V (ψg )/G. Next, we show that g ψbg2 /G is asymptoti- P cally larger than σ 2 . For that purpose, let σ 2G = g E(ψg2 )/G and remark that ψbg = Jf (U ) × λg . Then "" # 1 X b2 1 Xh i 1 X ψ − σ 2G = ψbg2 − ψg2 + ψ 2 − σ 2G . (43) G g g G g G g g Let λk,g denote the kth coordinate of λg . Assumption S9 ensures that   sup E λ4k,g < +∞. (44) k,g Thus, we also have supg E(ψg2 ) < +∞. Therefore, by the weak law of large numbers, the second term on the right-hand side of (43) converges to 0. Next, "" # 1 X h b2 i 1 X 2 ∞ ψg − ψg = (Jf (U ) − Jf (U )) λg λg (Jf (U ) + Jf (U ∞ ))0 . 0 (45) G g G g P By (44) again and the weak law of large numbers, U −→ U ∞ . Moreover, f is continuously differ- P entiable in a vicinity of U ∞ , Thus, by the continuous mapping theorem, Jf (U ) − Jf (U ∞ ) −→ 0. By (44) once again and the weak law of large numbers, 1 X  P λg λ0g − E[λg λ0g ] −→ 0. G g Moreover, by the Cauchy-Schwarz inequality and (44), we have, for all k, `, 1 X   E[λk,g λ`,g ] ≤ sup E[|λk,g λ`,g |] ≤ sup E |λk,g |2 < +∞. G g k,`,g k,`,g P As a result, g λg λ0g /G = OP (1). Finally, because Jf (U ) converges in probability, Jf (U ) + Jf (U ∞ ) = OP (1). Thus, in view of (45), the first term on the right-hand side of (43) converges P P in probability to 0. Hence, we have proven that g ψbg2 /G − σ 2G −→ 0. Finally, E(ψg2 ) ≥ V (ψg ) P and thus σ 2G − g V (ψg )/G ≥ 0. Therefore, lim inf G σ 2G ≥ σ 2 . 31"
68	"CI1−α (δ S ) is asymptotically conservative. √  By (38), the convergence to 0 of G E(T S )/E(P S ) − δ S , (37), and since ψg = Jf (U ∞ )×λg , "" 1 P # √ DIDM − δ S σ σ G √G g ψg G = + oP (1) . b σ σG σ b σ d Let ZG denote the term into brackets. By the first step above and Slutsky’s lemma ZG −→ N (0, 1). Fix η > 0. Because lim inf G σ 2G ≥ σ 2 , there exists G0 such that for every G ≥ G0 , √ DIDM − δ S G ≤ (1 + η)|ZG |. b σ Then, letting Φ denote the cdf of the standard normal distribution, we get      z1−α/2 zα/2 lim sup Pr δ ∈ CI1−α ≥ Φ S −Φ . G 1+η 1+η The result follows by letting η tend to zero. 32"
69	References Aaronson, D., Agarwal, S. and French, E. (2012), ‘The spending and debt response to minimum wage hikes’, American Economic Review 102(7), 3111–3139. Acemoglu, D., Cantoni, D., Johnson, S. and Robinson, J. A. (2011), ‘The consequences of radical reform: The french revolution’, American Economic Review 101(7), 3286–3307. Aizer, A. (2010), ‘The gender wage gap and domestic violence’, American Economic Review 100(4), 1847–1859. Algan, Y. and Cahuc, P. (2010), ‘Inherited trust and growth’, American Economic Review 100(5), 2060–2092. Anderson, S. T. and Sallee, J. M. (2011), ‘Using loopholes to reveal the marginal cost of regu- lation: The case of fuel-economy standards’, American Economic Review 101(4), 1375–1409. Bagwell, K. and Staiger, R. W. (2011), ‘What do trade negotiators negotiate about? empirical evidence from the world trade organization’, American Economic Review 101(4), 1238–1273. Bajari, P., Fruehwirth, J. C., Kim, K. I. and Timmins, C. (2012), ‘A rational expectations approach to hedonic price regressions with time-varying unobserved product attributes: The price of pollution’, American Economic Review 102(5), 1898–1926. Baum-Snow, N. and Lutz, B. F. (2011), ‘School desegregation, school choice, and changes in residential location patterns by race’, American Economic Review 101(7), 3019–3046. Besley, T. and Mueller, H. (2012), ‘Estimating the peace dividend: The impact of violence on house prices in northern ireland’, American Economic Review 102(2), 810–833. Bloom, N., Sadun, R. and Van Reenen, J. (2012), ‘Americans do it better: Us multinationals and the productivity miracle’, American Economic Review 102(1), 167–201. Brambilla, I., Lederman, D. and Porto, G. (2012), ‘Exports, export destinations, and skills’, American Economic Review 102(7), 3406–3438. Bustos, P. (2011), ‘Trade liberalization, exports, and technology upgrading: Evidence on the impact of mercosur on argentinian firms’, American Economic Review 101(1), 304–340. Chandra, A., Gruber, J. and McKnight, R. (2010), ‘Patient cost-sharing and hospitalization offsets in the elderly’, American Economic Review 100(1), 193–213. Chaney, T., Sraer, D. and Thesmar, D. (2012), ‘The collateral channel: How real estate shocks affect corporate investment’, American Economic Review 102(6), 2381–2409. 33
