pdf_page_index	text
55	55 Appendix A Appendix of Proofs A.1 Proof of Proposition 1     Case b < 1 and d = 1: Suppose a∗ sE ; p = 0 and a∗ sA , sE ; p = 1. Equivalently, π ( ω=1|sE ) π ( sA |ω=1,sE ) π ( ω=1|sE ) log crel > log π( ω=0|sE ) and log crel ≤ b log π( sA |ω=0,sE ) +log π( ω=0|sE ) . Since b ∈ (0, 1), it must π ( sA |ω=1,sE ) π ( sA |ω=1,sE ) π ( ω=1|sE )   be that log π( sA |ω=0,sE ) > 0 and log crel < log π( sA |ω=0,sE ) +log π( ω=0|sE ) so that a∗ sA , sE ; π         = 1. Hence, if 0 = a∗ sE ; p ̸= a∗ sA , sE ; p then a∗ sA , sE ; p = a∗ sA , sE ; π and         V sE ; p ≤ V sA , sE ; π = V sA , sE ; p , with strict inequality if the measure on sA , sE     under π (·) such that 0 = a∗ sE ; p ̸= a∗ sA , sE ; π is strictly positive. The proof of the case         when a∗ sE ; p = 1 and a∗ sA , sE ; p = 0 is analogous. If a∗ sE ; p = a∗ sA , sE ; p then     V sE ; p = V sA , sE ; p . π ( ω=1|sE ) π ( sA |ω=1,sE ) Case b > 1 and d = 1: If log crel − log π( ω=0|sE ) > 0, then for log π( sA |ω=0,sE ) π ( sA |ω=1,sE )   1 1 π ( ω=1|sE ) π ( ω=1|sE ) ∈ b log crel − b log π( ω=0|sE ) , log crel − log π( ω=0|sE ) we have both log crel > log π( sA |ω=0,sE ) π ( ω=1|sE ) π ( sA |ω=1,sE ) π ( ω=1|sE )   + log π( ω=0|sE ) and log crel < b log π( sA |ω=0,sE ) + log π( ω=0|sE ) . Thus, 0 = a∗ sE ; p     ̸= a∗ sE , sA ; p ̸= a∗ sE , sA ; π . An analogous argument for the case when log crel ≤ π ( ω=1|sE ) log π( ω=0|sE ) completes this case. Case d ̸= 1: We analyze this in two subcases. π ( sA |ω=1,sE )   π ( ω=1|sE ) • (1 − d) log crel > 0: We show that there exist values of log π( ω=0|sE ) , log π( sA |ω=0,sE )       such that a∗ sA , sE ; p = 0, a∗ sE ; p = 1, and a∗ sA , sE ; π = 1. Equivalently, π ( sA |ω=1,sE ) π ( ω=1|sE ) we need to find values such that log crel > b log π( sA |ω=0,sE ) + d log π( ω=0|sE ) , log crel < π ( ω=1|sE ) π ( sA |ω=1,sE ) π ( ω=1|sE ) log π( ω=0|sE ) and log crel < log π( sA |ω=0,sE ) +log π( ω=0|sE ) if d ̸= 1. Re-write this system π ( ω=1|sE ) π ( sA |ω=1,sE ) as y = log π( ω=0|sE ) − log crel and x = log π( sA |ω=0,sE ) , we need to find a solution to the system y > 0, x + y > 0 and bx + dy < (1 − d) log crel . Since (1 − d) log crel > 0, there exist small enough values of x, y > 0 such that the solution exists. • (1 −  d) log crel E< 0: An Aargument  analogous of case 1 shows that there exist values π ( ω=1|s ) π ( s |ω=1,sE )    of log π( ω=0|sE ) , log π( sA |ω=0,sE ) such that a∗ sA , sE ; p = 1, a∗ sE ; p = 0, and   a∗ sA , sE ; π = 0.
56	56 A.2 Proof of Proposition 2 π ( ω=1|sE ) π ( sA |ω=1) π ( ω=1|sE ) Consider log crel > log π( ω=0|sE ) and log crel < b log π( sA |ω=0) + d log π( ω=0|sE ) so that 0 =     π ( sA |ω=1,sE ) π ( sA |ω=1) a∗ sE ; p ̸= a∗ sA , sE ; p = 1. For small enough log π( sA |ω=0,sE ) , log crel < log π( sA |ω=0) + π ( ω=1|sE )   π ( ω=1|sE ) log π( ω=0|sE ) so that a∗ sA , sE ; π = 0. The case in which log crel < log π( ω=0|sE ) is analagous.
57	57 B Appendix of Experimental Interface and Instructions B.1 Design Figure B.1: Design 1 Within subject comparison, Initial randomization into tracks no image encountered twice XO CH AI AI + CH Track 1 Set 1 Set 2 Set 3 Set 4 CH ... ... Track 2 ... Set 1 60 reads per track 15 reads per set AI Track 3 ... ... ... Random assignment to . Set 1 remaining treatments and sets . . Track 24 AI + CH ... ... ... Set 1 Note: In this design, radiologists are assigned to a randomized sequence of the four information environments., resulting in twenty-four possible tracks. Under each information environment they read fifteen cases. Radiologists encounter each patient case at most once. At the beginning of the experiment every radiologist reads eight practice cases. Furthermore, a random half of the participating radiologists receive incentives for accuracy.
58	58 Figure B.2: Design 2 60 reads per session Session 1 2 week Session 2 2 week Session 3 2 week Session 4 washout washout washout XO AI AI+CH CH XO AI AI+CH CH XO AI AI+CH CH XO AI AI+CH CH Session 1 2 week Session 2 2 week Session 3 2 week Session 4 washout washout washout AI AI+CH XO CH AI AI+CH XO CH AI AI+CH XO CH AI AI+CH XO CH Each case randomly assigned to new condition 15 reads per set read in batches of 5 Note: In this design, radiologists diagnose sixty patient cases each under the four information environments. Radiologists read every case under every information environment across four sessions, separated by a washout period. Each case is only encountered once per session and to ensure that radiologists do not recall their/AI predictions from previous reads of the same cases, we ensure a minimum two-week washout period between two subsequent sessions. Within every experimental session they therefore read fifteen under each information environment. The randomization occurs at the track-level where every track has a different sequence of the information environments. (Example tracks shown here.)
59	59 Figure B.3: Design 3 Initial randomization into tracks Same sets XO CH AI AI + CH Set 1 Set 2 Set 1 Set 2 CH XO AI + CH AI Set 1 Set 2 Set 1 Set 2 Same sets Note: In this design, radiologists diagnose fifty cases, first without and then with AI assistance. Clinical history is randomly provided in either the first or second half of images forming the basis of the randomization. The cases diagnosed with and without clinical history are different. B.2 Instructions Below you will find the instructions received by the subjects when receiving the interface- based treatment. Comments on the instructions are provided in italics and were not seen by subjects. Instructions You are about to participate in a study on medical decision making. You may pause the study at any time. To resume, revisit the link you were given and your progress will have been saved. We will present you with adult patients with potential thoracic pathologies. These patients will be presented under the following four scenarios: 1. Only a chest X-ray is shown. 2. An X-ray is accompanied with additional information about the clinical history. 3. An X-ray is shown along with Artificial Intelligence (AI) support. This AI tool is described in further detail below. 4. An X-ray is shown along with both additional information on clinical history and the AI support. The patients are randomly assigned to each of these scenarios. That is, availability of clinical history and/or AI support is unrelated to the patient.
60	60 Clinical History: includes available lab results or indications by the treating physician, if any. AI support: This tool uses only the X-ray image to predict the probability of each potential pathology of interest. The tool is based on state-of-the-art machine learning algorithms developed by a leading team of researchers at Stanford University. Responses For each patient and pathology, we will ask for both an assessment and a treatment decision: 1. We will first ask for your assessment of the probability that each condition is present in a patient. Please consider all pathologies and findings that would be relevant in a radiology report for the patient. You should express your uncertainty about the presence of one or many conditions by appropriately choosing the probability. Note that it is possible that the patient has multiple such conditions or none of them. 2. If you determine that a pathology may be present, we may ask you to rate the severity and/or extent of the disease on a scale. 3. Finally, when relevant we will ask whether you would recommend treatment or follow up according to the clinical standard of care if you determine that the pathology may be present. The first two responses are diagnostic while the third is a clinical decision. We are aware that a single physician or radiologist typically does not perform both tasks. However, for this study, we ask that you respond to the best of your ability in both of these roles. Browser Compatibility This platform supports desktop versions of Chrome, Firefox, and Edge. Important features on non-supported browsers (including Safari) are missing and we discourage their use for this experiment. In addition, the platform does not support any mobile devices and the platform will perform poorly on mobile. If you encounter any issues during the experiment, please send an email to DiagnosticAI@mit.edu and we will follow-up quickly. Hierarchy The interface uses a hierarchy to categorize various thoracic conditions. It will be useful to familiarize yourself with this hierarchy before you start, but you may also revisit the hierarchy at any time throughout the experiment by clicking the help tab in the upper right corner.
61	61 [The probability for the sub-pathologies is required only if the parent pathology prevalence is greater than 10%] Figure B.4: Pathology Hierarchy AI Support Tool The AI support tool that is provided uses only the X-ray image to predict the probability of each potential pathology of interest. The tool is based on state-of-the-art machine learning algorithms developed by a leading team of researchers at Stanford University. The tool is trained only on X-ray images, meaning it does not incorporate the clinical history of the patients. Performance of the AI Support The AI tool is described in Irvin et al. [2019], which showed the AI tool performed at or near expert levels across the pathologies studied. Below we plot two measures of performance of the AI tool. We plot in blue the accuracy of the tool, defined as the share of cases correctly diagnosed when treating false positives and false negatives equally. In red, we plot the Area Under the ROC curve (AUC), which is another measure of AI classification performance.
62	62 The AUC is a number between 0 and 100%, with numbers close to 100% representing better algorithm performance. The AUC is equal to the probability that a randomly chosen positive case is ranked higher than a randomly chosen negative case. Figure B.5: Performance of AI Tool Example Images Below are 50 example images with the associated AI tool predictions. These images are randomly chosen to allow you to familiarize yourself with the AI support tool and its accuracy [Here we only provide two out of the fifty images].
63	63 Figure B.6: Example Images
64	64 Demonstration The brief video below walks you through the interface and a few examples. [At this stage participants saw an instruction video which can be found here] Consent You have been asked to participate in a study conducted by researchers from the Mas- sachusetts Institute of Technology (M.I.T.) and Harvard University. The information below provides a summary of the research. Your participation in this re- search is voluntary and you can withdraw at any time. 1. Study procedure: We will ask you to examine a number of chest x-rays. We will vary both the amount of information provided about the patient and the availability of an AI support tool. 2. Potential Risks & Benefits: There are no foreseeable risks associated with this study and you will receive no direct benefit from participating. Your participation in this study is completely voluntary and you are free to choose whether to be in it or not. If you choose to be in this study, you may subsequently withdraw from it at any time without penalty or consequences of any kind. The investigator may withdraw you from this research if circumstances arise. Privacy & Confidentiality The only people who will know that you are a research subject are members of the research team which might include outside collaborators not affiliated with MIT. No identifiable infor- mation about you, or provided by you during the research, will be disclosed to others without your written permission, except: if necessary to protect your rights or welfare, or if required by law. In addition, your information may be reviewed by authorized MIT representatives to ensure compliance with MIT policies and procedures. When the results of the research are published or discussed in conferences, no information will be included that would reveal your identity. Questions If you have any questions or concerns about the research, please feel free to contact us directly at diagnosticAI@mit.edu. Your Rights You are not waiving any legal claims, rights or remedies because of your participation in this research study. If you feel you have been treated unfairly, or you have questions regarding
65	65 your rights as a research subject, you may contact the Chairman of the Committee on the Use of Humans as Experimental Subjects, M.I.T., Room E25-143B, 77 Massachusetts Ave, Cambridge, MA 02139, phone 1-617-253 6787. I understand the procedures described above. By clicking next, I am acknowledging my questions have been answered to my satisfaction, and I agree to participate in this study. Interface questions [Each of these questions has a true of false response which was entered through a radio button. Participants are not able to start the experiment without answering each question correctly.] Before beginning the experiment, we would like to confirm a few facts through the following comprehension questions. Please answer True or False to the following questions. 1) The algorithm’s prediction is based on information from both the X-ray scan as well as the clinical history. 2) When the algorithm does not show a prediction, it is because the algorithm thinks the pathology is not present. 3) The follow up decision refers to any treatment or additional diagnostic procedures that one would conduct based on the findings of the report. 4) Two patients with the same probability score for a condition ought to always receive the same “follow-up” recommendation. 5) When a condition at a higher level of the hierarchy receives a less than ten percent chance of being present then all the lower level conditions within this branch automatically receive a zero probability of being present. 6) If the algorithm says that the probability of a pathology is present with 80% probability, it means that the AI predicts 80 cases out of 100 have the pathology present. 7) Suppose your assessment is that the patient definitely has either edema or consolidation, and you believe that edema is twice as likely as consolidation. Then you would assign 66.67% to edema and 33.33% to consolidation: 8) I should only indicate pathologies and findings that would be relevant in a radiology report for the patient. Interface Figure B.7 is an example of the clinical history indications available to the participating radiologists under the relevant treatment condition. The thoroughness of the information
66	66 varies across available information for every patient. Some examples of varying clinical history information are: 1. 68 years of age, Female, chest pain 2. Unknown age, Unknown, Trauma 3. 55 years of age, Male, Order History: Relevant PMH gastroparesis. Presents with vom- iting, retching chest discomfort for a duration of today. Concern for PTX, perforated viscus, pneumomediastinum. 4. 74 years of age, Female, s/p unwitnessed fall, r/o rib fx, pna or effusion 5. Trauma 6. 56 years of age, Male, S/P ICD/ Pacemaker insertion / Complete X-ray without lifting arms above shoulders..
